"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"276",2018-12-28,"038290","마크로젠","-",29300,"1,049","27.93","9,996","2.93",0,0,276,NA
"277",2018-12-28,"038340","UCI","관리종목",3600,"-","-","330","10.91",0,0,277,NA
"278",2018-12-28,"038390","레드캡투어","-",15150,"1,051","14.41","16,266","0.93",600,3.96,278,NA
"279",2018-12-28,"038460","바이오스마트","-",3755,"276","13.61","3,660","1.03",0,0,279,NA
"280",2018-12-28,"038500","삼표시멘트","-",4300,"338","12.72","5,890","0.73",50,1.16,280,NA
"281",2018-12-28,"038530","골드퍼시픽","-",1415,"-","-","659","2.15",0,0,281,NA
"282",2018-12-28,"038540","상상인","-",17850,"2,183","8.18","6,162","2.9",0,0,282,NA
"283",2018-12-28,"038620","위즈코프","-",1140,"45","25.33","1,052","1.08",20,1.75,283,NA
"284",2018-12-28,"038680","에스넷","-",4055,"94","43.14","4,121","0.98",50,1.23,284,NA
"285",2018-12-28,"038870","에코바이오","-",6690,"-","-","4,603","1.45",0,0,285,NA
"286",2018-12-28,"038880","아이에이","-",3040,"-","-","819","3.71",0,0,286,NA
"287",2018-12-28,"038950","파인디지털","-",3750,"-","-","8,505","0.44",50,1.33,287,NA
"288",2018-12-28,"039010","현대통신","-",10800,"1,772","6.09","6,957","1.55",200,1.85,288,NA
"289",2018-12-28,"039020","이건홀딩스","-",2820,"214","13.18","6,884","0.41",50,1.77,289,NA
"290",2018-12-28,"039030","이오테크닉스","-",48300,"3,488","13.85","29,043","1.66",200,0.41,290,NA
"291",2018-12-28,"039200","오스코텍","-",22600,"-","-","1,293","17.48",0,0,291,NA
"292",2018-12-28,"039230","에이아이비트","-",1190,"-","-","419","2.84",0,0,292,NA
"293",2018-12-28,"039240","경남스틸","-",1995,"170","11.74","3,242","0.62",70,3.51,293,NA
"294",2018-12-28,"039290","인포뱅크","-",7210,"197","36.6","6,000","1.2",50,0.69,294,NA
"295",2018-12-28,"039310","세중","-",3750,"-","-","4,354","0.86",0,0,295,NA
"296",2018-12-28,"039340","한국경제TV","-",3885,"564","6.89","4,111","0.95",70,1.8,296,NA
"297",2018-12-28,"039420","케이엘넷","-",2590,"122","21.23","1,400","1.85",30,1.16,297,NA
"298",2018-12-28,"039440","에스티아이","-",9160,"1,870","4.9","6,293","1.46",250,2.73,298,NA
"299",2018-12-28,"039560","다산네트웍스","-",6890,"-","-","5,128","1.34",0,0,299,NA
"300",2018-12-28,"039610","화성밸브","-",13700,"247","55.47","7,443","1.84",0,0,300,NA
"301",2018-12-28,"039670","스포츠서울","-",1695,"-","-","1,011","1.68",0,0,301,NA
"302",2018-12-28,"039740","한국정보공학","-",3240,"-","-","6,089","0.53",0,0,302,NA
"303",2018-12-28,"039830","오로라","-",8550,"1,244","6.87","9,067","0.94",110,1.29,303,NA
"304",2018-12-28,"039840","디오","-",28750,"694","41.43","7,682","3.74",0,0,304,NA
"305",2018-12-28,"039860","나노엔텍","-",4235,"-","-","970","4.37",0,0,305,NA
"306",2018-12-28,"039980","리노스","-",2030,"126","16.11","1,834","1.11",0,0,306,NA
"307",2018-12-28,"040160","누리텔레콤","-",5620,"-","-","4,078","1.38",0,0,307,NA
"308",2018-12-28,"040300","YTN","-",2100,"108","19.44","4,536","0.46",20,0.95,308,NA
"309",2018-12-28,"040350","큐로컴","-",1290,"-","-","716","1.8",0,0,309,NA
"310",2018-12-28,"040420","정상제이엘에스","-",6980,"551","12.67","4,104","1.7",430,6.16,310,NA
"311",2018-12-28,"040610","SG&G","-",2350,"-","-","7,371","0.32",0,0,311,NA
"312",2018-12-28,"040910","아이씨디","-",6720,"1,544","4.35","8,156","0.82",150,2.23,312,NA
"313",2018-12-28,"041020","인프라웨어","-",1385,"-","-","1,161","1.19",0,0,313,NA
"314",2018-12-28,"041140","넥슨지티","-",6540,"-","-","3,506","1.87",0,0,314,NA
"315",2018-12-28,"041190","우리기술투자","-",2590,"44","58.86","700","3.7",20,0.77,315,NA
"316",2018-12-28,"041440","에버다임","-",5730,"986","5.81","10,243","0.56",110,1.92,316,NA
"317",2018-12-28,"041460","한국전자인증","-",4000,"187","21.39","1,547","2.59",46,1.15,317,NA
"318",2018-12-28,"041510","에스엠","-",52300,"200","261.5","15,824","3.31",0,0,318,NA
"319",2018-12-28,"041520","이라이콤","-",5370,"-","-","16,789","0.32",200,3.72,319,NA
"320",2018-12-28,"041590","에너전트","-",2275,"-","-","2,016","1.13",0,0,320,NA
"321",2018-12-28,"041830","인바디","-",21700,"1,430","15.17","7,781","2.79",120,0.55,321,NA
"322",2018-12-28,"041910","에스텍파마","-",8240,"132","62.42","7,121","1.16",50,0.61,322,NA
"323",2018-12-28,"041920","메디아나","-",6110,"467","13.08","5,415","1.13",50,0.82,323,NA
"324",2018-12-28,"041930","동아화성","-",4025,"591","6.81","6,068","0.66",50,1.24,324,NA
"325",2018-12-28,"041960","코미팜","-",20300,"-","-","1,755","11.57",0,0,325,NA
"326",2018-12-28,"042000","카페24","-",109800,"641","171.29","1,728","63.54",0,0,326,NA
"327",2018-12-28,"042040","케이피엠테크","-",1070,"-","-","1,024","1.04",0,0,327,NA
"328",2018-12-28,"042110","에스씨디","-",1120,"72","15.56","2,013","0.56",30,2.68,328,NA
"329",2018-12-28,"042370","비츠로테크","-",5520,"298","18.52","5,879","0.94",0,0,329,NA
"330",2018-12-28,"042420","네오위즈홀딩스","-",11350,"-","-","32,865","0.35",0,0,330,NA
"331",2018-12-28,"042500","링네트","-",3410,"338","10.09","3,677","0.93",0,0,331,NA
"332",2018-12-28,"042510","라온시큐어","-",2095,"106","19.76","497","4.22",0,0,332,NA
"333",2018-12-28,"042520","한스바이오메드","-",25000,"831","30.08","5,450","4.59",100,0.4,333,NA
"334",2018-12-28,"042600","새로닉스","-",4100,"241","17.01","5,671","0.72",40,0.98,334,NA
"335",2018-12-28,"042940","상지카일룸","-",2070,"-","-","830","2.49",0,0,335,NA
"336",2018-12-28,"043090","팜스웰바이오","-",4470,"14","319.29","690","6.48",0,0,336,NA
"337",2018-12-28,"043100","솔고바이오","-",367,"-","-","366","1",0,0,337,NA
"338",2018-12-28,"043150","바텍","-",21600,"5,325","4.06","13,196","1.64",100,0.46,338,NA
"339",2018-12-28,"043200","파루","-",2750,"-","-","2,019","1.36",0,0,339,NA
"340",2018-12-28,"043220","에이치엘비파워","-",755,"-","-","531","1.42",0,0,340,NA
"341",2018-12-28,"043260","성호전자","-",890,"17","52.35","1,339","0.66",0,0,341,NA
"342",2018-12-28,"043290","케이맥","-",9290,"-","-","7,644","1.22",0,0,342,NA
"343",2018-12-28,"043340","에쎈테크","-",954,"9","106","398","2.4",0,0,343,NA
"344",2018-12-28,"043360","디지아이","-",2560,"61","41.97","5,410","0.47",50,1.95,344,NA
"345",2018-12-28,"043370","평화정공","-",6670,"3,548","1.88","24,121","0.28",160,2.4,345,NA
"346",2018-12-28,"043590","크로바하이텍","-",1955,"-","-","2,057","0.95",0,0,346,NA
"347",2018-12-28,"043610","지니뮤직","-",4810,"-","-","1,849","2.6",0,0,347,NA
"348",2018-12-28,"043650","국순당","-",4060,"563","7.21","12,166","0.33",170,4.19,348,NA
"349",2018-12-28,"043710","서울리거","-",2660,"-","-","1,735","1.53",0,0,349,NA
"350",2018-12-28,"043910","자연과환경","-",1730,"-","-","860","2.01",0,0,350,NA
"351",2018-12-28,"044060","조광ILI","-",4930,"337","14.63","5,186","0.95",80,1.62,351,NA
"352",2018-12-28,"044180","KD건설","-",108,"-","-","111","0.97",0,0,352,NA
"353",2018-12-28,"044340","위닉스","-",14550,"741","19.64","5,961","2.44",200,1.37,353,NA
"354",2018-12-28,"044480","바이오제네틱스","관리종목",8380,"-","-","2,438","3.44",0,0,354,NA
"355",2018-12-28,"044490","태웅","-",10500,"-","-","31,426","0.33",0,0,355,NA
"356",2018-12-28,"044780","에이치케이","-",1335,"18","74.17","2,513","0.53",0,0,356,NA
"357",2018-12-28,"044960","이글벳","-",3765,"137","27.48","2,735","1.38",20,0.53,357,NA
"358",2018-12-28,"045060","오공","-",3180,"455","6.99","4,424","0.72",70,2.2,358,NA
"359",2018-12-28,"045100","한양이엔지","-",12450,"1,951","6.38","13,225","0.94",300,2.41,359,NA
"360",2018-12-28,"045300","성우테크론","-",4050,"656","6.17","4,580","0.88",50,1.23,360,NA
"361",2018-12-28,"045340","토탈소프트","-",2555,"38","67.24","727","3.51",0,0,361,NA
"362",2018-12-28,"045390","대아티아이","-",8210,"99","82.93","1,240","6.62",20,0.24,362,NA
"363",2018-12-28,"045510","정원엔시스","-",1700,"-","-","1,079","1.58",0,0,363,NA
"364",2018-12-28,"045520","크린앤사이언스","-",12800,"755","16.95","4,890","2.62",150,1.17,364,NA
"365",2018-12-28,"045660","에이텍","-",7400,"1,563","4.73","7,973","0.93",100,1.35,365,NA
"366",2018-12-28,"045890","GV","-",1710,"-","-","1,702","1",0,0,366,NA
"367",2018-12-28,"045970","코아시아홀딩스","-",5100,"237","21.52","5,784","0.88",0,0,367,NA
"368",2018-12-28,"046070","코다코","-",2180,"-","-","2,674","0.82",55,2.52,368,NA
"369",2018-12-28,"046110","한일네트웍스","-",5150,"1,435","3.59","4,836","1.06",70,1.36,369,NA
"370",2018-12-28,"046120","오르비텍","-",4565,"150","30.43","2,741","1.67",0,0,370,NA
"371",2018-12-28,"046140","SBS콘텐츠허브","-",4940,"-","-","6,913","0.71",0,0,371,NA
"372",2018-12-28,"046210","파나진","-",4545,"-","-","743","6.12",0,0,372,NA
"373",2018-12-28,"046310","백금T&A","-",2780,"202","13.76","2,389","1.16",0,0,373,NA
"374",2018-12-28,"046390","삼화네트웍스","-",1450,"19","76.32","902","1.61",0,0,374,NA
"375",2018-12-28,"046440","KG모빌리언스","-",7350,"511","14.38","6,920","1.06",200,2.72,375,NA
"376",2018-12-28,"046890","서울반도체","-",19350,"700","27.64","10,196","1.9",183,0.95,376,NA
"377",2018-12-28,"046940","우원개발","-",4030,"-","-","4,023","1",100,2.48,377,NA
"378",2018-12-28,"046970","우리로","-",2100,"-","-","1,387","1.51",0,0,378,NA
"379",2018-12-28,"047080","한빛소프트","-",3100,"53","58.49","874","3.55",0,0,379,NA
"380",2018-12-28,"047310","파워로직스","-",6330,"316","20.03","4,642","1.36",0,0,380,NA
"381",2018-12-28,"047560","이스트소프트","-",6270,"-","-","2,334","2.69",0,0,381,NA
"382",2018-12-28,"047770","코데즈컴바인","-",2780,"56","49.64","741","3.75",0,0,382,NA
"383",2018-12-28,"047820","초록뱀","-",1770,"-","-","1,258","1.41",0,0,383,NA
"384",2018-12-28,"047920","씨트리","-",4225,"-","-","1,430","2.95",0,0,384,NA
"385",2018-12-28,"048260","오스템임플란트","-",53500,"726","73.69","7,909","6.76",0,0,385,NA
"386",2018-12-28,"048410","현대바이오","-",5420,"37","146.49","948","5.72",0,0,386,NA
"387",2018-12-28,"048430","유라테크","-",5850,"306","19.12","8,988","0.65",65,1.11,387,NA
"388",2018-12-28,"048470","대동스틸","-",10100,"620","16.29","6,481","1.56",70,0.69,388,NA
"389",2018-12-28,"048530","인트론바이오","-",43100,"-","-","2,662","16.19",0,0,389,NA
"390",2018-12-28,"048550","SM C&C","-",2020,"-","-","1,222","1.65",0,0,390,NA
"391",2018-12-28,"048770","TPC","-",3765,"307","12.26","2,086","1.8",25,0.66,391,NA
"392",2018-12-28,"048830","엔피케이","-",1875,"130","14.42","2,275","0.82",30,1.6,392,NA
"393",2018-12-28,"048870","시너지이노베이션","-",2050,"-","-","560","3.66",0,0,393,NA
"394",2018-12-28,"048910","대원미디어","-",9990,"507","19.7","5,063","1.97",0,0,394,NA
"395",2018-12-28,"049070","인탑스","-",11500,"967","11.89","22,211","0.52",200,1.74,395,NA
"396",2018-12-28,"049080","기가레인","-",1810,"-","-","1,754","1.03",0,0,396,NA
"397",2018-12-28,"049120","파인디앤씨","-",2105,"-","-","1,865","1.13",25,1.19,397,NA
"398",2018-12-28,"049180","셀루메드","-",9090,"-","-","2,386","3.81",0,0,398,NA
"399",2018-12-28,"049430","코메론","-",7600,"1,068","7.12","13,189","0.58",130,1.71,399,NA
"400",2018-12-28,"049470","SGA","-",539,"-","-","500","1.08",0,0,400,NA
"401",2018-12-28,"049480","오픈베이스","-",2135,"40","53.38","2,049","1.04",15,0.7,401,NA
"402",2018-12-28,"049520","유아이엘","-",4460,"702","6.35","7,994","0.56",500,11.21,402,NA
"403",2018-12-28,"049550","잉크테크","-",2705,"-","-","2,708","1",0,0,403,NA
"404",2018-12-28,"049630","재영솔루텍","-",1015,"-","-","332","3.06",0,0,404,NA
"405",2018-12-28,"049720","고려신용정보","-",3790,"258","14.69","1,210","3.13",200,5.28,405,NA
"406",2018-12-28,"049830","승일","-",9000,"463","19.44","21,950","0.41",85,0.94,406,NA
"407",2018-12-28,"049950","미래컴퍼니","-",49500,"3,909","12.66","12,154","4.07",400,0.81,407,NA
"408",2018-12-28,"049960","쎌바이오텍","-",28050,"2,412","11.63","9,595","2.92",550,1.96,408,NA
"409",2018-12-28,"050090","휘닉스소재","-",629,"-","-","446","1.41",0,0,409,NA
"410",2018-12-28,"050110","캠시스","-",1725,"-","-","1,116","1.55",0,0,410,NA
"411",2018-12-28,"050120","라이브플렉스","-",668,"21","31.81","875","0.76",0,0,411,NA
"412",2018-12-28,"050320","에이앤티앤","관리종목",3220,"-","-","213","15.12",0,0,412,NA
"413",2018-12-28,"050540","한국코퍼레이션","-",3050,"17","179.41","1,392","2.19",0,0,413,NA
"414",2018-12-28,"050760","에스폴리텍","-",1845,"-","-","2,744","0.67",25,1.36,414,NA
"415",2018-12-28,"050860","아세아텍","-",2900,"175","16.57","5,692","0.51",75,2.59,415,NA
"416",2018-12-28,"050890","쏠리드","-",3255,"-","-","1,833","1.78",0,0,416,NA
"417",2018-12-28,"050960","수산아이앤티","-",6800,"624","10.9","10,386","0.65",125,1.84,417,NA
"418",2018-12-28,"051160","지어소프트","-",3225,"-","-","495","6.52",0,0,418,NA
"419",2018-12-28,"051360","토비스","-",6690,"799","8.37","9,919","0.67",160,2.39,419,NA
"420",2018-12-28,"051370","인터플렉스","-",10850,"1,706","6.36","13,914","0.78",0,0,420,NA
"421",2018-12-28,"051380","피씨디렉트","-",4540,"398","11.41","3,964","1.15",50,1.1,421,NA
"422",2018-12-28,"051390","YW","-",3960,"297","13.33","6,164","0.64",100,2.53,422,NA
"423",2018-12-28,"051490","나라엠앤디","-",5200,"155","33.55","5,436","0.96",80,1.54,423,NA
"424",2018-12-28,"051500","CJ프레시웨이","-",26500,"-","-","15,181","1.75",200,0.75,424,NA
"425",2018-12-28,"051780","큐로홀딩스","-",597,"-","-","415","1.44",0,0,425,NA
"426",2018-12-28,"051980","중앙리빙테크","-",1130,"17","66.47","634","1.78",0,0,426,NA
"427",2018-12-28,"052020","에스티큐브","-",23000,"-","-","719","31.99",0,0,427,NA
"428",2018-12-28,"052190","이에스에이","관리종목",1610,"-","-","1,555","1.04",0,0,428,NA
"429",2018-12-28,"052220","iMBC","-",2255,"-","-","2,233","1.01",0,0,429,NA
"430",2018-12-28,"052260","SK바이오랜드","-",15850,"799","19.84","9,188","1.73",250,1.58,430,NA
"431",2018-12-28,"052300","W홀딩컴퍼니","-",553,"34","16.26","703","0.79",0,0,431,NA
"432",2018-12-28,"052330","코텍","-",13900,"1,460","9.52","16,783","0.83",300,2.16,432,NA
"433",2018-12-28,"052400","코나아이","-",10450,"-","-","8,871","1.18",0,0,433,NA
"434",2018-12-28,"052420","오성첨단소재","-",2150,"32","67.19","2,359","0.91",0,0,434,NA
"435",2018-12-28,"052460","아이크래프트","-",2725,"176","15.48","2,376","1.15",100,3.67,435,NA
"436",2018-12-28,"052600","한네트","-",2560,"121","21.16","3,202","0.8",100,3.91,436,NA
"437",2018-12-28,"052670","제일바이오","-",3800,"55","69.09","2,027","1.87",0,0,437,NA
"438",2018-12-28,"052710","아모텍","-",18000,"2,600","6.92","19,685","0.91",0,0,438,NA
"439",2018-12-28,"052770","와이디온라인","-",823,"-","-","9","91.44",0,0,439,NA
"440",2018-12-28,"052790","액토즈소프트","-",9500,"-","-","9,453","1",0,0,440,NA
"441",2018-12-28,"052860","아이앤씨","-",3075,"428","7.18","2,600","1.18",0,0,441,NA
"442",2018-12-28,"052900","KMH하이텍","-",902,"-","-","1,108","0.81",0,0,442,NA
"443",2018-12-28,"053030","바이넥스","-",9160,"-","-","4,156","2.2",0,0,443,NA
"444",2018-12-28,"053050","지에스이","-",1530,"182","8.41","2,090","0.73",40,2.61,444,NA
"445",2018-12-28,"053060","세동","-",566,"-","-","1,059","0.53",0,0,445,NA
"446",2018-12-28,"053110","소리바다","-",1010,"-","-","645","1.57",0,0,446,NA
"447",2018-12-28,"053160","프리엠스","-",6270,"215","29.16","7,218","0.87",50,0.8,447,NA
"448",2018-12-28,"053260","금강철강","-",3810,"173","22.02","5,761","0.66",100,2.62,448,NA
"449",2018-12-28,"053270","구영테크","-",1540,"77","20","2,633","0.58",50,3.25,449,NA
"450",2018-12-28,"053280","예스24","-",4800,"-","-","4,365","1.1",120,2.5,450,NA
"451",2018-12-28,"053290","NE능률","-",2820,"66","42.73","4,115","0.69",50,1.77,451,NA
"452",2018-12-28,"053300","한국정보인증","-",3775,"177","21.33","2,377","1.59",50,1.32,452,NA
"453",2018-12-28,"053350","이니텍","-",5540,"523","10.59","6,786","0.82",0,0,453,NA
"454",2018-12-28,"053450","세코닉스","-",7650,"-","-","11,000","0.7",0,0,454,NA
"455",2018-12-28,"053590","한국테크놀로지","-",642,"-","-","606","1.06",0,0,455,NA
"456",2018-12-28,"053610","프로텍","-",12800,"2,939","4.36","15,401","0.83",200,1.56,456,NA
"457",2018-12-28,"053620","태양","-",10100,"872","11.58","17,529","0.58",100,0.99,457,NA
"458",2018-12-28,"053660","현진소재","관리종목",2050,"-","-","398","5.15",0,0,458,NA
"459",2018-12-28,"053700","삼보모터스","-",7300,"471","15.5","13,447","0.54",70,0.96,459,NA
"460",2018-12-28,"053800","안랩","-",46400,"1,874","24.76","18,364","2.53",800,1.72,460,NA
"461",2018-12-28,"053950","경남제약","-",17200,"-","-","1,356","12.68",0,0,461,NA
"462",2018-12-28,"053980","오상자이엘","-",6730,"172","39.13","2,814","2.39",0,0,462,NA
"463",2018-12-28,"054040","한국컴퓨터","-",2385,"-","-","5,891","0.4",120,5.03,463,NA
"464",2018-12-28,"054050","농우바이오","-",11100,"651","17.05","12,154","0.91",200,1.8,464,NA
"465",2018-12-28,"054090","삼진엘앤디","-",2080,"-","-","3,541","0.59",0,0,465,NA
"466",2018-12-28,"054180","중앙오션","-",3290,"-","-","809","4.07",0,0,466,NA
"467",2018-12-28,"054210","이랜텍","-",3435,"-","-","7,492","0.46",0,0,467,NA
"468",2018-12-28,"054220","비츠로시스","-",780,"-","-","1,156","0.67",0,0,468,NA
"469",2018-12-28,"054300","팬스타엔터프라이즈","-",721,"63","11.44","693","1.04",0,0,469,NA
"470",2018-12-28,"054340","피앤텔","관리종목",668,"-","-","765","0.87",0,0,470,NA
"471",2018-12-28,"054410","케이피티유","-",4575,"837","5.47","6,285","0.73",50,1.09,471,NA
"472",2018-12-28,"054450","텔레칩스","-",8600,"136","63.24","6,076","1.42",100,1.16,472,NA
"473",2018-12-28,"054540","삼영엠텍","-",3385,"136","24.89","5,757","0.59",50,1.48,473,NA
"474",2018-12-28,"054620","APS홀딩스","-",4220,"46,508","0.09","13,639","0.31",0,0,474,NA
"475",2018-12-28,"054630","에이디칩스","-",1470,"34","43.24","1,310","1.12",0,0,475,NA
"476",2018-12-28,"054670","대한뉴팜","-",10100,"-","-","3,603","2.8",0,0,476,NA
"477",2018-12-28,"054780","키이스트","-",2640,"-","-","625","4.22",0,0,477,NA
"478",2018-12-28,"054800","아이디스홀딩스","-",13600,"1,261","10.79","19,268","0.71",150,1.1,478,NA
"479",2018-12-28,"054920","한컴시큐어","-",3195,"109","29.31","4,227","0.76",0,0,479,NA
"480",2018-12-28,"054930","유신","-",18050,"510","35.39","30,234","0.6",200,1.11,480,NA
"481",2018-12-28,"054940","엑사이엔씨","-",1185,"-","-","1,706","0.69",0,0,481,NA
"482",2018-12-28,"054950","제이브이엠","-",33600,"1,895","17.73","19,135","1.76",300,0.89,482,NA
"483",2018-12-28,"056000","신스타임즈","-",2270,"13","174.62","1,406","1.61",0,0,483,NA
"484",2018-12-28,"056080","유진로봇","-",3515,"-","-","1,906","1.84",0,0,484,NA
"485",2018-12-28,"056090","유앤아이","-",9600,"-","-","7,062","1.36",0,0,485,NA
"486",2018-12-28,"056190","에스에프에이","-",34600,"5,544","6.24","21,646","1.6",1245,3.6,486,NA
"487",2018-12-28,"056360","코위버","-",7220,"696","10.37","9,630","0.75",100,1.39,487,NA
"488",2018-12-28,"056700","신화인터텍","-",1505,"-","-","3,186","0.47",0,0,488,NA
"489",2018-12-28,"056730","포스링크","-",2405,"-","-","910","2.64",0,0,489,NA
"490",2018-12-28,"057030","와이비엠넷","-",3045,"-","-","2,641","1.15",100,3.28,490,NA
"491",2018-12-28,"057500","SKC 솔믹스","-",2670,"641","4.17","1,165","2.29",0,0,491,NA
"492",2018-12-28,"057540","옴니시스템","-",1765,"155","11.39","1,777","0.99",0,0,492,NA
"493",2018-12-28,"057680","옴니텔","-",1730,"-","-","577","3",0,0,493,NA
"494",2018-12-28,"057880","토필드","-",1700,"-","-","1,002","1.7",0,0,494,NA
"495",2018-12-28,"058110","멕아이씨에스","-",3285,"-","-","1,468","2.24",0,0,495,NA
