"","종목코드","종목명","현재가","전일비","등락률","액면가","시가총액","상장주식수","외국인비율","거래량","PER","ROE","market"
"1808","131030","디에이치피코리아","11,700","200","+1.74%","500","1,938","16,565",4.73,"167,747","15.06","15.92","코스닥"
"1809","027050","코리아나","4,845","45","-0.92%","500","1,938","40,000",4.67,"172,004","107.67","2.28","코스닥"
"1810","064550","바이오니아","9,380","290","-3.00%","500","1,935","20,625",4.69,"122,273","-19.96","-36.65","코스닥"
"1811","060720","KH바텍","9,400","180","-1.88%","500","1,928","20,510",2.75,"135,481","-5.01","-16.29","코스닥"
"1812","067170","오텍","12,500","600","+5.04%","500","1,924","15,392",18.33,"623,489","8.85","17.45","코스닥"
"1813","011370","서한","1,905","15","-0.78%","500","1,922","100,895",13.72,"287,341","2.48","31.06","코스닥"
"1814","201490","미투온","6,130","0","0.00%","500","1,916","31,258",5,"116,368","74.76","4.93","코스닥"
"1815","187420","제노포커스","8,880","90","+1.02%","500","1,912","21,536",1.14,"110,911","136.62","2.23","코스닥"
"1816","068930","디지털대성","8,470","120","-1.40%","500","1,907","22,520",5.56,"53,072","26.06","10.78","코스닥"
"1817","069110","코스온","10,200","150","-1.45%","500","1,907","18,697",4.84,"98,489","167.21","1.73","코스닥"
"1818","121600","나노신소재","17,550","0","0.00%","500","1,904","10,848",2.36,"31,286","28.08","8.51","코스닥"
"1819","196490","디에이테크놀로지","3,605","65","+1.84%","500","1,893","52,506",1.29,"414,757","103","2.87","코스닥"
"1820","200780","비씨월드제약","23,550","200","-0.84%","200","1,886","8,008",2.33,"10,485","23.53","N/A","코스닥"
"1821","065060","지엔코","1,920","60","-3.03%","500","1,882","98,008",3.6,"6,864,128","-10.43","-11.31","코스닥"
"1822","036190","금화피에스시","31,300","0","0.00%","500","1,878","6,000",29.05,"753","9.29","11.48","코스닥"
"1823","011320","유니크","9,690","130","+1.36%","500","1,872","19,321",1.01,"1,066,279","57.34","3.78","코스닥"
"1824","108790","인터파크","5,630","50","-0.88%","500","1,866","33,135",4.17,"44,250","22.25","5.02","코스닥"
"1825","072020","중앙백신","18,600","200","-1.06%","500","1,853","9,960",4.35,"55,668","36.83","7.33","코스닥"
"1826","121800","비덴트","6,620","370","+5.92%","500","1,845","27,874",8.02,"668,926","2.12","68.90","코스닥"
"1827","138690","엘아이에스","11,800","0","0.00%","500","1,832","15,530",1.26,"44,582","-5.03","-87.61","코스닥"
"1828","043370","평화정공","8,700","20","+0.23%","500","1,827","21,000",7.25,"49,812","2.45","15.06","코스닥"
"1829","033160","엠케이전자","8,370","130","-1.53%","500","1,825","21,808",4.81,"80,032","4.08","16.27","코스닥"
"1830","206650","유바이오로직스","7,090","250","+3.65%","500","1,813","25,566",0,"633,686","-36.36","-43.77","코스닥"
"1831","090470","제이스텍","12,400","50","-0.40%","500","1,810","14,598",2.73,"393,284","2.44","79.98","코스닥"
"1832","236200","슈프리마","25,550","1,300","+5.36%","500","1,809","7,080",6.89,"237,725","19.9","9.80","코스닥"
"1833","131390","피앤이솔루션","12,650","0","0.00%","500","1,806","14,280",2.51,"67,190","24.56","14.63","코스닥"
"1834","058610","에스피지","8,650","610","+7.59%","500","1,806","20,877",2.15,"2,056,288","-55.81","-3.22","코스닥"
"1835","153710","옵티팜","12,700","50","+0.40%","500","1,806","14,217",0.45,"192,690","-96.21","-11.92","코스닥"
"1837","185490","아이진","16,400","300","-1.80%","500","1,803","10,995",1.73,"83,283","-19.62","-42.32","코스닥"
"1838","241770","메카로","18,000","200","+1.12%","500","1,798","9,991",2.62,"51,598","4.48","44.76","코스닥"
"1839","052400","코나아이","11,550","100","+0.87%","500","1,797","15,559",7.55,"69,865","-4.88","-23.43","코스닥"
"1840","036030","KTH","5,030","40","-0.79%","1,000","1,796","35,715",1.74,"15,561","55.89","1.58","코스닥"
"1841","288620","에스퓨얼셀","31,100","1,200","+4.01%","500","1,786","5,744",0.26,"157,029","45.87","59.97","코스닥"
"1842","251630","브이원텍","23,750","1,150","+5.09%","500","1,785","7,516",0.27,"93,063","14.27","25.67","코스닥"
"1843","063170","서울옥션","10,550","550","+5.50%","500","1,785","16,918",6.77,"576,468","57.34","4.39","코스닥"
"1844","108490","로보티즈","15,800","600","+3.95%","500","1,778","11,251",0,"241,729","66.95","7.35","코스닥"
"1845","037460","삼지전자","10,850","200","+1.88%","500","1,771","16,319",3.27,"68,323","6.54","17.28","코스닥"
"1846","194700","노바렉스","19,600","200","-1.01%","500","1,765","9,004",1.05,"105,940","18.47","16.80","코스닥"
"1847","225530","보광산업","4,915","25","-0.51%","500","1,755","35,701",1.24,"159,604","18.55","16.14","코스닥"
"1848","100700","세운메디칼","4,005","5","-0.12%","100","1,754","43,800",2.04,"75,080","19.07","12.17","코스닥"
"1849","111870","삼본정밀전자","3,395","135","+4.14%","500","1,744","51,372",0.82,"1,599,833","44.67","4.11","코스닥"
"1850","264450","유비쿼스","33,650","150","+0.45%","500","1,724","5,124",9.14,"50,730","11.76","N/A","코스닥"
"1851","053610","프로텍","18,200","350","+1.96%","500","1,722","9,460",6.7,"24,632","6.53","19.78","코스닥"
"1852","100130","동국S&C","3,010","30","-0.99%","500","1,720","57,143",3.16,"116,346","23.7","2.74","코스닥"
"1853","067990","도이치모터스","6,540","90","+1.40%","500","1,718","26,263",9.43,"479,573","46.71","3.48","코스닥"
"1854","039440","에스티아이","10,850","50","+0.46%","500","1,718","15,830",5.01,"105,375","6.02","33.49","코스닥"
"1855","074430","아미노로직스","1,955","20","+1.03%","100","1,717","87,827",1.89,"455,867","325.83","1.21","코스닥"
"1856","040910","아이씨디","10,200","200","-1.92%","500","1,714","16,799",4.86,"221,752","6.76","20.04","코스닥"
"1857","203650","드림시큐리티","4,780","45","+0.95%","100","1,712","35,806",2.3,"2,099,015","-103.91","-10.74","코스닥"
"1858","290650","엘앤씨바이오","23,400","0","0.00%","500","1,694","7,239",0.72,"75,067","35.24","27.97","코스닥"
"1859","206560","덱스터","6,860","30","+0.44%","500","1,690","24,643",1.37,"366,870","-4.42","-57.46","코스닥"
"1860","014200","광림","3,395","30","+0.89%","500","1,685","49,624",2.23,"149,828","-11.06","-15.47","코스닥"
"1861","001540","안국약품","12,850","450","-3.38%","500","1,676","13,042",2.95,"160,672","20.53","6.09","코스닥"
"1862","065650","메디프론","5,690","20","+0.35%","500","1,675","29,439",1.35,"150,732","-13.65","-45.51","코스닥"
"1863","126870","뉴로스","8,620","40","+0.47%","500","1,672","19,402",0.75,"1,261,590","-22.74","-10.83","코스닥"
"1864","054670","대한뉴팜","11,650","50","+0.43%","500","1,672","14,355",0,"42,558","-8.12","-33.49","코스닥"
"1865","046210","파나진","5,220","90","-1.69%","500","1,672","32,034",1.17,"55,276","-25.1","-29.21","코스닥"
"1866","122450","KMH","7,490","0","0.00%","500","1,672","22,319",4.65,"223,922","5.51","20.60","코스닥"
"1867","100590","머큐리","11,300","250","-2.16%","500","1,668","14,764",0,"263,920","30.62","12.25","코스닥"
"1868","031330","에스에이엠티","1,665","10","-0.60%","500","1,665","99,995",4.43,"316,161","5.64","16.27","코스닥"
"1869","171120","라이온켐텍","8,980","10","-0.11%","500","1,649","18,359",2.64,"7,109","43.59","3.54","코스닥"
"1870","071200","인피니트헬스케어","6,750","30","+0.45%","500","1,647","24,396",2.46,"73,556","107.14","2.20","코스닥"
"1871","138080","오이솔루션","21,250","750","+3.66%","500","1,645","7,740",10.23,"180,266","-84.66","-2.92","코스닥"
"1872","021320","KCC건설","7,640","80","-1.04%","5,000","1,635","21,400",5.4,"94,298","7.27","6.94","코스닥"
"1873","040350","큐로컴","1,495","35","-2.29%","500","1,632","109,140",3.51,"590,381","-7.71","-26.97","코스닥"
"1874","117670","알파홀딩스","12,400","150","-1.20%","500","1,630","13,144",4.98,"182,092","-15.05","-22.01","코스닥"
"1875","052790","액토즈소프트","14,350","750","+5.51%","500","1,626","11,331",50.72,"136,656","-21.74","-6.72","코스닥"
"1876","136540","윈스","13,350","150","+1.14%","500","1,614","12,088",5.33,"51,208","19.02","N/A","코스닥"
"1877","083640","인콘","1,205","0","0.00%","100","1,611","133,691",0.47,"1,036,692","150.62","2.08","코스닥"
"1878","182360","큐브엔터","6,060","180","+3.06%","100","1,610","26,574",3.49,"640,205","-163.78","-5.93","코스닥"
"1879","005990","매일홀딩스","11,600","50","-0.43%","500","1,591","13,718",4.15,"4,339","200","0.19","코스닥"
"1881","126880","제이엔케이히터","8,930","60","+0.68%","500","1,587","17,774",0.57,"812,560","-9.2","-22.49","코스닥"
"1882","024810","이화전기","262","6","-2.24%","200","1,577","602,033",3.05,"5,384,256","15.41","6.62","코스닥"
"1883","017890","한국알콜","7,250","20","+0.28%","500","1,566","21,606",3.96,"110,617","7.78","8.18","코스닥"
"1884","121440","골프존뉴딘홀딩스","3,655","85","-2.27%","500","1,566","42,837",3.8,"102,647","-7.25","-4.20","코스닥"
"1885","115160","휴맥스","6,530","30","-0.46%","500","1,561","23,912",12.54,"35,858","-4.93","-7.02","코스닥"
"1886","064240","홈캐스트","4,815","85","-1.73%","500","1,554","32,278",6.47,"173,919","-9.07","-16.34","코스닥"
"1887","204620","글로벌텍스프리","4,180","80","-1.88%","500","1,554","37,177",5.89,"294,647","-66.35","-4.17","코스닥"
"1888","096240","청담러닝","20,200","250","-1.22%","500","1,550","7,675",5.97,"61,760","25.67","9.08","코스닥"
"1889","014470","부방","3,270","195","-5.63%","500","1,546","47,293",0.87,"3,175,980","76.05","1.29","코스닥"
"1890","096630","에스코넥","2,365","50","+2.16%","200","1,544","65,266",2.11,"4,400,014","11.05","17.11","코스닥"
"1891","110990","디아이티","8,130","120","+1.50%","100","1,537","18,900",0,"81,141","11.09","9.49","코스닥"
"1892","032790","엠젠플러스","9,970","230","-2.25%","500","1,532","15,362",1.15,"203,618","-60.42","-13.14","코스닥"
"1893","222800","심텍","6,730","100","+1.51%","500","1,531","22,753",6.88,"119,578","9.67","8.21","코스닥"
"1895","007680","대원","13,800","200","-1.43%","500","1,525","11,050",3.34,"28,689","6.14","9.93","코스닥"
"1896","155650","와이엠씨","7,630","170","-2.18%","500","1,524","19,974",6.97,"171,753","9.07","26.66","코스닥"
"1897","138360","에이씨티","5,580","60","-1.06%","500","1,522","27,268",15.52,"370,722","-20.98","-13.73","코스닥"
"1898","159580","제로투세븐","7,590","40","-0.52%","500","1,520","20,033",0.67,"57,679","-4.7","-52.24","코스닥"
"1899","027360","아주IB투자","1,280","65","+5.35%","500","1,520","118,714",0,"10,072,974","10.58","10.35","코스닥"
"1900","111710","남화산업","7,350","180","+2.51%","200","1,513","20,588",0.15,"172,867","15.06","7.53","코스닥"
"1901","290720","푸드나무","22,150","450","+2.07%","500","1,508","6,806",0.63,"34,222","29.69","73.32","코스닥"
"1902","290380","대유","16,650","300","-1.77%","500","1,507","9,052",1.43,"106,779","18.3","20.14","코스닥"
"1903","035080","인터파크홀딩스","2,570","15","-0.58%","500","1,503","58,500",20.93,"112,611","-2.1","-20.37","코스닥"
"1904","056080","유진로봇","3,995","60","-1.48%","500","1,499","37,512",16.59,"103,297","-20.92","-9.65","코스닥"
"1905","089140","넥스턴","12,650","50","-0.39%","500","1,499","11,847",2.76,"29,882","22.12","7.46","코스닥"
"1906","067000","조이시티","12,700","400","+3.25%","500","1,496","11,783",0.88,"30,527","-13.03","-29.01","코스닥"
"1907","054800","아이디스홀딩스","14,450","50","-0.34%","500","1,495","10,348",10.36,"4,447","12.8","6.13","코스닥"
"1908","214270","퓨쳐스트림네트웍스","1,700","25","+1.49%","100","1,493","87,843",0,"1,498,915","212.5","1.59","코스닥"
"1909","060230","이그잭스","2,085","85","-3.92%","500","1,489","71,414",0.44,"127,078","-7.61","-43.21","코스닥"
"1910","234920","자이글","11,000","0","0.00%","500","1,488","13,531",1.61,"108,135","28.87","N/A","코스닥"
"1911","114570","지스마트글로벌","1,585","15","+0.96%","500","1,488","93,895",3.3,"2,042,553","9.27","14.07","코스닥"
"1912","160550","NEW","5,330","410","+8.33%","500","1,487","27,906",15.37,"943,874","-18.57","-5.98","코스닥"
"1913","173940","에프엔씨엔터","10,350","450","+4.55%","500","1,487","14,365",0.84,"204,683","-21.34","-9.56","코스닥"
"1914","227610","아우딘퓨쳐스","14,850","50","-0.34%","500","1,485","10,000",6.71,"154,049","-424.29","-0.93","코스닥"
"1915","174880","장원테크","24,550","1,750","-6.65%","500","1,484","6,045",2.74,"85,182","-47.3","-5.25","코스닥"
"1916","037950","엘컴텍","1,750","50","+2.94%","500","1,478","84,448",1.55,"598,013","25","7.82","코스닥"
"1917","053980","오상자이엘","8,320","460","+5.85%","500","1,477","17,748",1.24,"370,913","48.65","6.27","코스닥"
"1918","087730","네패스신소재","41,950","450","-1.06%","500","1,475","3,516",1,"154,015","-56.84","-15.77","코스닥"
"1919","034940","조아제약","5,200","0","0.00%","500","1,472","28,310",3.35,"292,091","91.23","3.18","코스닥"
"1920","036000","예림당","6,390","270","-4.05%","500","1,472","23,034",16.37,"245,175","7.51","19.68","코스닥"
"1921","179290","엠아이텍","4,835","385","-7.38%","500","1,471","30,424",0.56,"5,038,261","56.22","11.62","코스닥"
"1922","225330","씨엠에스에듀","7,760","150","-1.90%","500","1,471","18,953",3.58,"54,010","13.76","22.26","코스닥"
"1923","045890","GV","5,520","270","+5.14%","500","1,468","26,586",1.26,"4,291,118","-26.67","-11.04","코스닥"
"1925","161580","필옵틱스","8,440","20","-0.24%","500","1,458","17,272",0.61,"63,619","7.76","26.63","코스닥"
"1926","144960","뉴파워프라즈마","17,650","100","+0.57%","500","1,456","8,250",10.16,"147,240","7.72","16.91","코스닥"
"1927","019550","SBI인베스트먼트","893","16","+1.82%","500","1,447","162,067",5.37,"11,230,407","52.53","3.17","코스닥"
"1928","109610","에스와이패널","5,800","220","-3.65%","500","1,447","24,949",0.29,"322,724","483.33","0.37","코스닥"
"1929","200710","에이디테크놀로지","15,600","1,300","+9.09%","500","1,443","9,253",6.81,"329,073","742.86","0.47","코스닥"
"1930","012700","리드코프","5,390","0","0.00%","500","1,442","26,749",3.75,"10,219","3.98","12.03","코스닥"
"1931","023600","삼보판지","9,780","20","-0.20%","500","1,438","14,700",2.61,"17,906","20.12","2.65","코스닥"
"1932","005160","동국산업","2,650","5","+0.19%","1,000","1,437","54,244",4.47,"12,442","7.28","5.41","코스닥"
"1933","036560","영풍정밀","9,110","70","-0.76%","500","1,435","15,750",7.44,"14,540","15.68","2.99","코스닥"
"1934","009730","코센","2,435","30","-1.22%","500","1,433","58,837",1.21,"652,033","21.74","16.35","코스닥"
"1935","138580","비즈니스온","15,000","100","-0.66%","500","1,432","9,545",7.62,"21,362","22.06","25.36","코스닥"
"1936","033340","좋은사람들","4,780","10","-0.21%","500","1,430","29,908",4.57,"1,138,887","-12.75","-13.02","코스닥"
"1937","066980","브레인콘텐츠","902","18","+2.04%","500","1,429","158,418",3.19,"434,425","-50.11","-2.6","코스닥"
"1938","263920","에스엔피월드","15,100","550","-3.51%","500","1,427","9,452",0.67,"18,910","139.81","4.2","코스닥"
"1939","013990","아가방컴퍼니","4,330","85","-1.93%","500","1,424","32,888",5.15,"520,309","-31.84","-2.65","코스닥"
"1940","069540","라이트론","10,050","150","-1.47%","500","1,424","14,168",0.56,"234,625","-24.04","-7.42","코스닥"
"1941","030960","양지사","8,900","180","-1.98%","500","1,422","15,980",0.55,"21,553","54.60","3.95","코스닥"
"1942","038390","레드캡투어","16,450","50","+0.30%","500","1,413","8,589",13.03,"2,388","16.52","6.21","코스닥"
"1943","079370","제우스","13,600","150","-1.09%","500","1,412","10,384",10.26,"61,447","7.53","10.71","코스닥"
"1944","216050","인크로스","17,600","100","-0.56%","500","1,411","8,017",9.21,"95,529","16.43","15.27","코스닥"
"1945","053300","한국정보인증","4,515","55","+1.23%","500","1,407","31,165",2.08,"61,660","25.51","7.67","코스닥"
"1946","091580","상신이디피","11,100","50","+0.45%","500","1,406","12,665",3.39,"100,539","52.86","6.52","코스닥"
"1947","126700","하이비젼시스템","9,400","50","-0.53%","500","1,405","14,942",6.91,"139,439","6.84","23.24","코스닥"
"1948","270870","뉴트리","15,550","0","0.00%","500","1,405","9,032",0,"129,049","46.28","35.57","코스닥"
"1949","109960","에이프로젠 H&G","783","19","-2.37%","500","1,399","178,695",2.33,"339,159","-23.73","-5.35","코스닥"
"1950","082210","옵트론텍","6,200","50","+0.81%","500","1,399","22,561",6.37,"95,689","29.11","5.25","코스닥"
"1951","065170","넥스트BT","2,265","85","+3.90%","500","1,395","61,587",0.21,"4,102,614","-29.42","-13.82","코스닥"
"1952","065530","전파기지국","2,635","25","-0.94%","500","1,393","52,860",0.39,"132,759","33.78","5.29","코스닥"
"1953","020710","시공테크","6,910","100","-1.43%","500","1,385","20,048",1.24,"24,736","7.40","21.5","코스닥"
"1954","035610","솔본","5,050","0","0.00%","500","1,381","27,346",1.49,"26,012","-24.51","-4.4","코스닥"
"1955","018000","유니슨","1,470","10","-0.68%","500","1,376","93,601",18.07,"490,416","105.00","3.29","코스닥"
"1956","142280","녹십자엠에스","14,350","200","-1.37%","500","1,372","9,560",1.07,"230,023","-66.44","-8.08","코스닥"
"1957","078890","가온미디어","9,430","190","+2.06%","500","1,369","14,515",6.05,"129,127","18.42","5.67","코스닥"
"1958","086960","한컴MDS","15,500","50","-0.32%","500","1,368","8,829",14.21,"13,924","15.67","8.97","코스닥"
"1959","179900","유티아이","8,620","160","-1.82%","500","1,368","15,865",0.7,"154,467","11.12","29.3","코스닥"
"1960","064800","필링크","2,150","45","+2.14%","100","1,365","63,490",1.7,"422,198","36.44","4.19","코스닥"
"1961","039860","나노엔텍","5,180","30","+0.58%","500","1,362","26,293",0.88,"31,010","-60.94","-8.41","코스닥"
"1962","112240","에스에프씨","3,095","20","-0.64%","500","1,361","43,982",1.18,"527,928","-6.07","-21.26","코스닥"
"1963","065560","녹원씨엔아이","9,150","40","-0.44%","500","1,360","14,868",0.72,"61,030","194.68","1.46","코스닥"
