"","US","EUROPE","JAPAN","EM","LONG_BOND","INT_BOND","US.REIT","GLOBAL.REIT","GOLD","COMMODITY"
"2005-02-11",0.008601991,0.005461097,0.007751938,0.009731128,-0.00064648,-0.001282961,0.004064844,0.002328124,0.007904192,-0.000727732
"2005-02-12",0,0,0,0,0,0,0,0,0,0
"2005-02-13",0,0,0,0,0,0,0,0,0,0
"2005-02-14",-0.00074539,0.012460118,0.009401709,0.007186229,0.003126093,0.001284609,0.001939853,0.007934139,0.011169202,0.003319648
"2005-02-15",0.003728634,0.005235088,0.004798194,0.002378319,-0.005049255,-0.001514968,0.003027406,-0.002503648,0.000705053,0.000643001
"2005-02-16",0.000661087,-0.005207825,-0.014044944,-0.003089996,-0.003780321,-0.003618897,0.005119367,-0.002299421,-0.001409112,0.010920395
"2005-02-17",-0.008085307,0.002617544,-0.005698006,-0.001660486,-0.006286344,-0.002225865,-0.000584476,0.00567524,0.004938852,-0.008030155
"2005-02-18",0.001330968,0.002739876,0.010601719,0.012308033,-0.008943265,-0.005047713,-0.010273104,0.003036791,0.000468055,0.009705218
"2005-02-19",0,0,0,0,0,0,0,0,0,0
"2005-02-20",0,0,0,0,0,0,0,0,0,0
"2005-02-21",0,0,0,0,0,0,0,-0.01198435,0,0
"2005-02-22",-0.014868963,-0.0008002,-0.00198469,-0.003669423,-0.004403068,0.000117454,-0.026918578,-0.001452092,0.019181287,0.042328409
"2005-02-23",0.00716662,0.001972803,-0.007670455,0.004617414,0.003316009,0.000825589,0.000607234,-0.002098402,-0.003442736,0.003992557
"2005-02-24",0.006613946,-0.001298316,0.002862869,0.015539505,-0.002202175,-0.001649815,-0.003294413,-0.006155908,-0.002072778,0.00168512
"2005-02-25",0.009897082,0.014323471,0.011418784,0.018372845,0.004858343,0.001417467,0.019564657,0.001559472,0.003923379,0.006666395
"2005-02-26",0,0,0,0,0,0,0,0,0,0
"2005-02-27",0,0,0,0,0,0,0,0,0,0
"2005-02-28",-0.006587984,-0.007705275,0.010160881,-0.001640125,-0.010769672,-0.006485191,-0.006736643,0.012294903,0.00045977,0.008552826
"2005-03-01",0.004973205,0.005821891,0.007544007,0.002808691,-0.000308171,1.06e-05,0.008586048,-0.00765282,-0.006893382,-0.00208959
"2005-03-02",-0.000494313,-0.007843561,-0.004714365,-0.016487872,-0.001337624,-0.000119899,-0.003917358,-0.005123972,0.000694123,0.019808145
"2005-03-03",0.000412496,0.002071617,-0.002786291,0.002740315,-0.000557789,-0.000594278,0.001795392,-0.001505954,-0.006473988,0.007495917
"2005-03-04",0.01245617,0.017077806,0.015926236,0.011949416,0.010833285,0.004524136,0.020817268,0.009249535,0.009541541,0.000865058
"2005-03-05",0,0,0,0,0,0,0,0,0,0
"2005-03-06",0,0,0,0,0,0,0,0,0,0
"2005-03-07",0.000489351,-0.005724136,-0.001925193,0.006566058,0.003977401,0.000237132,0.009611164,0.00230138,0.002074689,-2.28e-05
"2005-03-08",-0.00374662,0.004222889,-0.004408928,-0.007575359,-0.00946452,-0.004739769,-0.009933696,0.006706661,0.012882448,0.01627251
"2005-03-09",-0.011117397,-0.007642568,0.003598118,-0.005724887,-0.016332177,-0.00762257,-0.029263732,-0.004219614,-0.000227118,0.005096533
"2005-03-10",0.002232476,0.005134284,0.007170436,-0.009596417,0.006098853,0.001801151,0.007751103,-0.009856839,0.00408905,-0.013607361
"2005-03-11",-0.007010565,-0.001918394,0.001916758,-0.005652151,-0.007296408,-0.004193947,-0.014442528,0.007972164,0.00520362,0.012648044
"2005-03-12",0,0,0,0,0,0,0,0,0,0
"2005-03-13",0,0,0,0,0,0,0,0,0,0
"2005-03-14",0.006229723,0.000387485,-0.011751845,-0.007633175,0.00599305,0.002406125,0.015781891,-0.007933497,-0.009002926,0.005762438
"2005-03-15",-0.008255237,-0.00742073,-0.004701327,-0.024930446,-0.006293664,-0.00192028,-0.002220399,0.002619217,0.000681354,0.006769982
"2005-03-16",-0.008490587,0.000645234,0,-0.008503972,0.006108504,0.00228561,-0.012404437,0.000740945,0.005674081,0.016981304
"2005-03-17",0.002015613,-0.003220226,0.00111142,0.018225934,0.003260273,0.003837397,0.010656704,-0.007874873,-0.011058452,-0.000364072
"2005-03-18",-0.00296902,-0.004133192,0.004440744,-0.004488778,-0.006276427,-0.002508942,-0.006688594,0.001155077,0.001597444,0.001219699
"2005-03-19",0,0,0,0,0,0,0,0,0,0
"2005-03-20",0,0,0,0,0,0,0,0,0,0
"2005-03-21",-0.003712022,-0.008693555,-0.003592153,-0.014473391,-0.002819707,-0.001198162,-0.007507508,-0.006160609,-0.018227387,-6.5e-05
"2005-03-22",-0.010159992,-0.014918462,-0.006378258,-0.018470402,-0.00848121,-0.007316666,-0.017393222,0.001122291,-0.010211186,-0.012170542
"2005-03-23",0.000855168,-0.005978889,-0.007535585,-0.012660413,0.00479062,0.002295142,-0.005308117,-0.02157782,-0.005392732,-0.022929713
"2005-03-24",0.001196438,0.003342029,-0.002812148,-0.00110742,0.002043334,0.000844865,0.002698416,-0.001891764,-0.000707214,0.008757129
"2005-03-25",0,0,0,0,0,0,0,-0.000753063,0,0
"2005-03-26",0,0,0,0,0,0,0,0,0,0
"2005-03-27",0,0,0,0,0,0,0,0,0,0
"2005-03-28",0.001450921,0.002264531,0,0.006885284,-0.006117502,-0.003251678,-0.000535695,-0.003341942,0.00353857,-0.006644386
"2005-03-29",-0.00664858,-0.0051843,-0.029892837,-0.025846083,0.005926573,0.004107401,-0.001439857,-0.000926081,0.000470146,0.003125935
"2005-03-30",0.014159047,0.012024883,0.007848837,0.022784057,0.004986375,0.002287811,0.012863064,0.003894845,0.001174812,0.002318398
"2005-03-31",-0.001861665,-0.004622978,0.002019037,0.01070203,0.007215431,0.004922778,-0.003728383,0.004303286,0.004928421,0.025086799
"2005-04-01",-0.004492674,-0.005304534,-0.002878526,0.005927375,0.003370959,0.002027094,0.002672198,0.001149936,-0.004670715,0.02086381
"2005-04-02",0,0,0,0,0,0,0,0,0,0
"2005-04-03",0,0,0,0,0,0,0,0,0,0
"2005-04-04",0.001702618,0.001599047,-0.001154734,0.002173913,-0.000223735,-0.000478805,-0.004887543,-0.01044987,-0.005161896,-0.00527098
"2005-04-05",0.004761247,0.004929176,0.011560694,-0.000228337,-0.002575333,0.0001202,0.000444784,-0.000312181,0.001179245,-0.011654545
"2005-04-06",0.003469375,0.003177327,0,0.013703323,0.003481244,0.002992276,0.008749831,0.002952449,0.004240283,-0.005022536
"2005-04-07",0.005395962,0.007526209,0.003714286,0.010082235,-0.00805806,-0.003818617,0.003719633,0.003153217,-0.00140746,-0.023671897
"2005-04-08",-0.010399535,-0.00262098,-0.00284657,-0.004739865,0.003497349,0.001077274,-0.016315078,0.003992619,0.002818887,-0.015625523
"2005-04-09",0,0,0,0,0,0,0,0,0,0
"2005-04-10",0,0,0,0,0,0,0,0,0,0
"2005-04-11",0.000763261,0.005913686,-0.002854696,-0.009580905,0.005396201,0.002991562,0.012102889,0.006486444,0.002108222,0.004906077
"2005-04-12",0.005165413,0.004570753,0,0.012615263,0.009280513,0.00525001,0.018777096,-0.00283419,0.001402525,-0.017374054
"2005-04-13",-0.011794143,-0.012094227,-0.011165188,-0.019944134,-0.002436695,0.00047494,-0.001998766,0.007958288,0.00140056,-0.021135566
"2005-04-14",-0.013043845,-0.010789947,-0.01447597,-0.025594254,-0.001555062,0.002610056,-0.006011383,-0.009437317,-0.013752914,0.008949482
"2005-04-15",-0.013993058,-0.01197686,-0.020564042,-0.021060021,0.013237722,0.006506406,-0.00473234,-0.004944511,0.002127157,-0.00967979
"2005-04-16",0,0,0,0,0,0,0,0,0,0
"2005-04-17",0,0,0,0,0,0,0,0,0,0
"2005-04-18",0.003065774,-0.000674344,-0.012897421,0.011832198,-0.000769453,-0.002116015,0.003874776,-0.012756698,0.006839623,-0.008112387
"2005-04-19",0.007947804,0.013475782,0.020358554,0.016772974,0.009668934,0.005773539,0.008769783,0.015074172,0.013820567,0.031312973
"2005-04-20",-0.013950886,-0.015557221,-0.014889815,-0.023582714,-0.002503664,-0.00058632,-0.005217354,0.004505721,0.002772643,0.009314385
"2005-04-21",0.019420214,0.018370769,0.020858525,0.028792385,-0.01047218,-0.007148988,0.004809458,0.003186336,-0.00483871,0.003196765
"2005-04-22",-0.003792975,-0.004641082,-0.006810779,-0.011044293,0.008378658,0.004249512,-0.000175114,0.006466865,0.004630702,0.014121232
"2005-04-23",0,0,0,0,0,0,0,0,0,0
"2005-04-24",0,0,0,0,0,0,0,0,0,0
"2005-04-25",0.006576136,0.002928685,0.014907573,0.018944045,0.00295229,0,0.01626998,-0.000113698,0.001152339,-0.006472626
"2005-04-26",-0.009712915,-0.009832043,-0.015569918,-0.010214036,-0.001526246,-0.000470363,-0.000683314,-0.00046871,0.004604052,-0.004718329
"2005-04-27",0.003905619,-0.00590228,0.005968368,-0.009044003,0.003493391,0.003057929,0.008054097,-0.003754214,-0.010082493,-0.03349297
"2005-04-28",-0.012537968,-0.015929999,-0.010975972,-0.01597145,0.007397176,0.006095481,-0.004847273,-0.002016477,-0.00462963,0.000390529
"2005-04-29",0.013572552,0.017146147,0.017996401,0.020214031,-0.001727834,-0.00361173,0.012127445,0.009491569,0.008139535,-0.022963827
"2005-04-30",0,0,0,0,0,0,0,0,0,0
"2005-05-01",0,0,0,0,0,0,0,0,0,0
"2005-05-02",0.005615535,-0.000153651,0.005892752,0.006643357,-0.000216135,0.001025795,-0.001180036,0.002208897,-0.010841984,0.010016119
"2005-05-03",0.001718819,0.000695579,-0.002050381,-0.000926248,0.002714478,0.001288693,0.004898758,-0.003108811,-0.002798507,-0.020229172
"2005-05-04",0.007718584,0.012265203,0.014675668,0.027233747,-0.008771655,-0.000232597,0.002942146,0.002722813,0.003274088,0.007818054
"2005-05-05",-0.000340545,0.001197686,0.000867804,0.005302347,0.002294322,0.003160603,0.006035759,0.001440497,0.0002331,0.004651704
"2005-05-06",-0.003150276,-0.005187752,0.002023121,0.0026933,-0.007413228,-0.007119015,-0.006582141,0.001920655,-0.00908879,-0.001460454
"2005-05-07",0,0,0,0,0,0,0,0,0,0
"2005-05-08",0,0,0,0,0,0,0,0,0,0
"2005-05-09",0.006234746,0.002272709,-0.002019037,0.000895355,0.000989113,-0.000117655,0.01660733,-0.003083109,0.00070555,0.008229413
"2005-05-10",-0.010354506,-0.012269595,-0.012427746,-0.022475679,0.007130075,0.003526617,-0.001733537,5.52e-05,0.002115159,0.006151304
"2005-05-11",0.005488519,0.00472506,0.004975124,0.004690002,0.003050103,0.001288089,0.002976937,0.003332478,0.001172608,-0.018364645
"2005-05-12",-0.011002726,-0.012097619,-0.020384391,-0.017078447,0.003910881,0.000936839,-0.008735531,-0.002177613,-0.012415086,-0.024411855
"2005-05-13",-0.001984028,-0.004079202,-0.008917955,-0.010309278,0.003893909,0.002570455,-0.009974989,-0.00578933,-0.004981025,-0.004416392
"2005-05-14",0,0,0,0,0,0,0,0,0,0
"2005-05-15",0,0,0,0,0,0,0,0,0,0
"2005-05-16",0.00933274,0.004779927,0.00209958,0.011879682,-0.001185094,0.000116695,0.012091777,-0.007258708,-0.001668653,-0.005447048
"2005-05-17",0.006678742,0.000680763,-0.003891051,0.000289168,0.002804298,0.001281783,0.005973656,-0.001527127,-0.000477555,0.008450399
"2005-05-18",0.010290277,0.014538863,0.006911058,0.019888992,0.006670732,0.003259478,0.011544365,0.002083089,0.004538939,-0.014011136
"2005-05-19",0.004208925,-0.00227666,0.003879439,0.003628118,-0.002565163,-0.003016581,0.016548865,0.005354547,-0.001664685,-0.002474837
"2005-05-20",-0.001424771,-0.001344162,-0.00980975,-0.002485314,0.001178365,-0.000116505,-0.000320038,-0.001221184,-0.007860886,-0.001579454
"2005-05-21",0,0,0,0,0,0,0,0,0,0
"2005-05-22",0,0,0,0,0,0,0,0,0,0
"2005-05-23",0.005540922,0.005778809,0.013809667,0.003284258,0.007812728,0.004540805,0.000320141,0.008736585,-0.000720288,0.00847948
"2005-05-24",-0.00233734,-0.00240402,-0.003849571,-0.002878429,0.002760227,0.002664406,-0.011147521,0.004049475,0.00264296,0.005631511
"2005-05-25",-0.000753679,0.000935811,-0.012782402,-0.007188544,-0.006987835,-0.003582796,-0.011840285,0.001445896,0.003354901,0.017499479
"2005-05-26",0.005359363,-0.000934936,0.006925625,0.011231471,-0.000320175,0.000580499,-0.003776669,-0.002871178,-0.004299021,0.000949686
"2005-05-27",0.00166656,0.005357817,0.005980861,0.006765518,0.001067022,0.001042586,0.005108958,0.002901426,0.004557448,0.007956262
"2005-05-28",0,0,0,0,0,0,0,0,0,0
"2005-05-29",0,0,0,0,0,0,0,0,0,0
"2005-05-30",0,0,0,0,0,0,0,0.002101284,0,0
"2005-05-31",-0.00640366,-0.017589767,-0.003864447,-0.008624069,0.012361183,0.005210908,0.007786584,0.002591708,-0.005491882,0.000430208
"2005-06-01",0.00853724,0.003391443,0.005968368,0.011805909,0.01224743,0.006165732,0.013827135,0.002282333,-0.002881152,0.039765104
"2005-06-02",0.002157889,0.009057861,0.006822901,0.007592675,0.002400816,-0.000345498,-0.002807604,0.0002775,0.013725018,-0.007654488
"2005-06-03",-0.005051206,-0.009245648,-0.007660577,-0.005152926,-0.008226169,-0.005743987,-0.003378042,0.005129614,0.001662708,0.020589976
"2005-06-04",0,0,0,0,0,0,0,0,0,0
"2005-06-05",0,0,0,0,0,0,0,0,0,0
"2005-06-06",-0.00091557,0.004329496,0.0097981,0.010025063,0.005249705,0.002657126,0.009846347,0.006721598,0.007351198,0.000798751
"2005-06-07",0.000749189,0.004306796,0.002940312,-0.004962779,0.007937012,0.002881776,0.007195605,0.004746814,-0.002354049,-0.008418544
"2005-06-08",-0.001831445,-0.004023069,-0.001172677,-0.003768357,-0.004766806,-0.001838093,0.005238331,0.005189872,-0.000943841,-0.016617918
"2005-06-09",0.004754416,0.003365427,-0.005870267,0.005228904,-0.000832691,-0.000576095,0.001104104,-0.012260975,-0.001653283,0.022487576
"2005-06-10",-0.002324855,-0.002143593,-0.004723944,0.002877539,-0.011254027,-0.006335629,-0.000946922,-0.001185543,0.008280104,-0.011619379
"2005-06-11",0,0,0,0,0,0,0,0,0,0
"2005-06-12",0,0,0,0,0,0,0,0,0,0
"2005-06-13",0.003161963,-0.003091308,-0.008009493,0.003917674,-0.006006295,-0.00266575,0.005684131,-0.001472897,0.003754106,0.025794249
"2005-06-14",0.002321832,0.000537704,0.004186603,0.004122238,-0.006573413,-0.001161601,0.007536929,0.005238389,-0.004207574,-0.008019672
"2005-06-15",0.001903426,0.004986241,0.003871352,0.007444305,0.001814699,-0.000350081,-0.002649418,-0.001655509,0.003286385,0.008302612
"2005-06-16",0.002559617,0.0024124,0.00978938,0.008964955,0.005006518,0.00314329,0.00421778,0.001141396,0.016846046,0.01176782
"2005-06-17",0.003701806,0.015253795,0.006756757,0.012008616,-0.000106821,-0.001159713,0.011822812,0.016840594,0.003911643,0.020934114
"2005-06-18",0,0,0,0,0,0,0,0,0,0
"2005-06-19",0,0,0,0,0,0,0,0,0,0
"2005-06-20",0.000329474,-0.009094572,-0.011672016,-0.00899271,-0.001695749,-0.001510571,-0.001818942,-0.006164025,0.0006876,0.009107716
"2005-06-21",0.000577472,0.00199748,0.011809861,-0.004832474,0.007327886,0.003141824,-0.011202798,0.004494041,0.003435639,-0.013044253
"2005-06-22",0.000822937,0.003314539,-0.003793405,0.009442106,0.012122612,0.00753889,0.000629887,0.003679275,-0.002054325,-0.009956033
"2005-06-23",-0.014066069,-0.014546897,-0.006736965,-0.017585119,-0.001041297,-0.001037309,-0.003930882,-0.004858686,0.006861848,0.015156342
"2005-06-24",-0.007342419,-0.001344162,-0.002064288,-0.003536453,0.005005104,0.002420083,-0.008364702,-0.003954194,-0.002726034,0.002373072
"2005-06-25",0,0,0,0,0,0,0,0,0,0
"2005-06-26",0,0,0,0,0,0,0,0,0,0
"2005-06-27",0.001429378,0.000672985,-0.003841608,0.006333606,0.002696697,0.000804747,0.004296946,-0.003043317,0.00022779,0.004219363
"2005-06-28",0.008392925,0.005372209,0.006822901,0.007541642,-0.006828706,-0.00424976,0.00491314,0.001671857,-0.010475974,-0.027793762
"2005-06-29",-0.002663426,-0.002002812,-0.005892752,-0.005815832,-0.001563104,-0.000345359,0.002840267,-0.001485096,0.004142693,-0.010817942
"2005-06-30",-0.005424498,-0.002677113,-0.004742146,-0.003087423,0.00897438,0.003461561,0.000313469,0.000758338,-0.004354802,-0.00805099
"2005-07-01",0.00293673,0.000668056,0,0.003640315,-0.012125182,-0.008610549,0.008647941,-0.007198756,-0.017034991,0.028890052
"2005-07-02",0,0,0,0,0,0,0,0,0,0
"2005-07-03",0,0,0,0,0,0,0,0,0,0
"2005-07-04",0,0,0,0,0,0,0,-0.001967271,0,0
"2005-07-05",0.008031726,-0.002545768,0.00565813,0.004439151,-0.009454167,-0.004071995,0.010756761,0.002302367,-0.009836066,0.020444831
"2005-07-06",-0.008382547,-0.000673346,-0.010660349,-0.004850706,0.005514317,0.002102438,-0.003702016,0.004580723,-0.000709555,0.024440855
"2005-07-07",0.003933328,-0.004038766,0,0.00292461,0.002109907,0.00233171,0.003870032,-0.011312671,0.00260355,-0.009062106
"2005-07-08",0.011421503,0.007296017,0.013768333,0.010422292,-0.004105236,-0.003605998,0.013878405,0.003873547,-0.002360718,-0.012780089
"2005-07-09",0,0,0,0,0,0,0,0,0,0
"2005-07-10",0,0,0,0,0,0,0,0,0,0
"2005-07-11",0.005110692,0.015427432,0.002066726,0.015285126,0,-0.000466258,0.012470618,0.014512865,0.006625651,-0.010386713
"2005-07-12",0.002624329,0.010567006,0.003830289,0.011896615,-0.005599532,-0.002569886,0.001651899,0.009922843,0.002350729,0.023138382
"2005-07-13",0.001389954,-0.007187872,-0.011447021,-0.000676273,-0.001489081,-0.000935354,-0.008696838,-0.008131685,-0.006801126,-0.006488928
"2005-07-14",0.003921278,0.002763325,0.001781473,0.005726184,-0.002553366,-0.00128946,-0.016641716,-0.002948437,-0.010625738,-0.022383406
"2005-07-15",-0.000570377,-0.001704604,0.002963841,-0.005434783,0.002667061,0.000235218,0.004615459,-0.005050035,0.003579952,0.004914792
"2005-07-16",0,0,0,0,0,0,0,0,0,0
"2005-07-17",0,0,0,0,0,0,0,0,0,0
"2005-07-18",-0.003988496,-0.006183331,-0.000886525,-0.003070518,-0.007448925,-0.001642707,0.004133758,-0.000547926,-0.000951249,-0.011492024
"2005-07-19",0.005476177,0.00648369,0.001774623,0.011380246,0.003537917,0.00140986,0.006711034,-0.007030671,-0.002856463,-0.00046028
"2005-07-20",0.00341386,0.00591758,-0.002952465,0.000154847,0.005448259,0.001876595,0.00969619,0.00154321,0.007400334,-0.007157404
"2005-07-21",-0.005832724,-0.00326864,0.018655611,0.010889199,-0.013600199,-0.0073775,-0.016354871,0.012590184,0.006161137,-0.014234711
"2005-07-22",0.0066815,0,-0.0125,-0.002399428,0.007755053,0.004718366,0.009610744,0.008843236,-0.000235516,0.018230207
"2005-07-23",0,0,0,0,0,0,0,0,0,0
"2005-07-24",0,0,0,0,0,0,0,0,0,0
"2005-07-25",-0.002833087,0,-0.005887548,-0.008648483,-0.00363298,-0.001761292,0.002416792,-0.002840303,0.001413428,0.001819758
"2005-07-26",0.00121824,-0.001572834,-0.005626296,0.005678299,0.001609334,0.00070576,0.009043097,-0.005385285,-0.006116208,0.004845459
"2005-07-27",0.003648141,0.009325845,0.011614056,0.00544092,-0.001606748,-0.001410525,0.00134483,0.005594925,0.004497041,0.003766817
"2005-07-28",0.006300742,0.009762531,0.005887548,0.012456606,0.008903498,0.004356409,0.013573669,0.002539076,0.00730443,0.011339761
"2005-07-29",-0.006662521,-0.007991097,-0.006731051,-0.000655506,-0.009889477,-0.005978873,-0.00220754,0.005291702,0.001637427,0.008226104
"2005-07-30",0,0,0,0,0,0,0,0,0,0
"2005-07-31",0,0,0,0,0,0,0,0,0,0
"2005-08-01",-0.000727057,0.012340293,0.008839128,0.016347949,-0.00371863,-0.00200322,-0.001918465,0.00726987,0.007239608,0.016985305
"2005-08-02",0.005984502,0.006545127,0.012558411,0.017723279,-0.003244466,-0.00094916,0.010344489,0.009237545,0.000231857,0.007759034
"2005-08-03",0.002653002,0.010329181,-0.002884338,-0.002487805,0.004884264,0.002491966,-0.003216815,0.004178485,0.009040334,-0.011777514
"2005-08-04",-0.008018097,-0.008078217,-0.010413653,-0.008802386,-0.002051954,-0.000709481,-0.013940053,0.003009228,0.003445899,0.007107815
"2005-08-05",-0.006789089,-0.002033141,-0.015492546,-0.018402487,-0.007794892,-0.005330929,-0.03869108,-0.004780369,-0.001831502,0.010531326
"2005-08-06",0,0,0,0,0,0,0,0,0,0
"2005-08-07",0,0,0,0,0,0,0,0,0,0
"2005-08-08",-0.001872108,0.003822294,0.001781473,0.006835545,-0.001854005,-0.002618965,-0.033282274,-0.00289639,-0.005733945,0.017052803
"2005-08-09",0.006033296,0.011430834,0.017783047,0.020167732,0.003716633,0.002864397,0.015212425,-0.004366227,-0.000230681,-0.010135105
"2005-08-10",-0.00048608,0.002010353,0.02970297,0.010716383,-0.001089588,-0.000475746,-0.00220879,0.016751923,0.007152746,0.026255131
"2005-08-11",0.003972647,0.013533264,0.027149321,-0.005616074,0.006977509,0.004287231,0.014069716,0.004473527,0.018327606,0.015677415
"2005-08-12",-0.006137752,-0.005934883,-0.001651982,-0.010662642,0.010175378,0.004033688,-0.001714214,-0.004428256,0.000899888,0.007433456
"2005-08-13",0,0,0,0,0,0,0,0,0,0
"2005-08-14",0,0,0,0,0,0,0,0,0,0
"2005-08-15",0.006175657,-0.003732846,0.011858798,0.006988189,-0.002571836,-0.001300686,0.010305676,-0.00582282,-0.008091706,-0.006784585
"2005-08-16",-0.013002092,-0.01073518,-0.015263014,-0.017349233,0.006984558,0.004731693,0.002472452,0.003736446,0.009517335,0.000941264
"2005-08-17",-8.18e-05,-0.004922604,0.009133684,0.000646541,-0.006615828,-0.003885305,-0.00940449,-0.00581471,-0.014365881,-0.031992807
"2005-08-18",-8.18e-05,-0.010144872,-0.010148108,-0.018389662,0.007412197,0.005318966,-0.007004005,-0.011325316,-0.001821908,-0.00809794
"2005-08-19",0.002290647,0.007559868,0.001939595,-0.003898734,-0.000106682,-0.00058806,-0.004387143,0.000301107,-0.005247547,0.02212295
"2005-08-20",0,0,0,0,0,0,0,0,0,0
"2005-08-21",0,0,0,0,0,0,0,0,0,0
"2005-08-22",0,0.004960159,0.028484513,0.012402786,-0.001066932,0.000823425,0.00472024,0.01062121,0.002293578,0.005672322
"2005-08-23",-0.001877303,-0.004810483,-0.008066685,-0.009439173,0.004589318,0.001880321,0.001254643,-0.004801594,0.001372998,0.001415487
"2005-08-24",-0.008916745,-0.0077538,-0.006234752,-0.013026509,0.000956873,0.00046877,0.002659356,-0.000750805,-0.003884826,0.019086387
"2005-08-25",0.003631575,0.003073507,0.002727769,0.011246919,0.003184842,0.000586543,0.005621135,-0.000317589,0.003211746,0.000484466
