"","종목코드","종목명","종가","EPS","PER","BPS","PBR","배당수익률","시장구분","시가총액","섹터","ROE","style","시총비중"
"1617","087600","픽셀플러스",6040,"-",NA,"11,813",0.51,1.66,"코스닥",49326010320,"IT",NA,"value",3.26623829588236e-05
"1618","027580","상보",1740,"-",NA,"1,760",0.99,0,"코스닥",49309137900,"IT",NA,"value",3.26512104873444e-05
"1619","060480","국일신동",4440,"294",15.1,"3,705",1.2,1.69,"코스닥",49239600000,"소재",0.0795,"growth",3.26051643241697e-05
"1620","123750","알톤스포츠",3860,"-",NA,"2,378",1.62,0,"코스닥",49200706420,"경기관련소비재",NA,"growth",3.25794100213919e-05
"1621","264660","씨앤지하이테크",11700,"2,898",4.04,"9,034",1.3,1.37,"코스닥",49172058000,"IT",0.3218,"growth",3.2560439793329e-05
"1622","018680","서울제약",5780,"111",52.07,"6,423",0.9,0.26,"코스닥",49046184220,"건강관리",0.0173,"value",3.24770894963931e-05
"1623","131090","시큐브",1360,"89",15.28,"645",2.11,0.74,"코스닥",4.896e+10,"IT",0.1381,"growth",3.24200205791953e-05
"1624","217820","엔에스",9990,"203",49.21,"4,870",2.05,0,"코스닥",4.8951e+10,"IT",0.0417,"growth",3.24140610165889e-05
"1625","066910","손오공",2230,"-",NA,"872",2.56,0,"코스닥",48828439030,"경기관련소비재",NA,"growth",3.23329043750528e-05
"1626","044060","조광ILI",4930,"337",14.63,"5,186",0.95,1.62,"코스닥",48736284080,"산업재",0.0649,"value",3.22718817979394e-05
"1627","138070","신진에스엠",5430,"568",9.56,"7,517",0.72,2.21,"코스닥",48718953690,"산업재",0.0753,"value",3.22604060708061e-05
"1628","052860","아이앤씨",3075,"428",7.18,"2,600",1.18,0,"코스닥",48569741850,"IT",0.1643,"growth",3.21616019261276e-05
"1629","048770","TPC",3765,"307",12.26,"2,086",1.8,0.66,"코스닥",48568500000,"산업재",0.1468,"growth",3.21607796058139e-05
"1630","002680","한탑",2330,"46",50.65,"2,293",1.02,0,"코스닥",4.8464e+10,"필수소비재",0.0201,"value",3.20915824622166e-05
"1631","025950","동신건설",5760,"1,273",4.52,"10,373",0.56,1.74,"코스닥",4.8384e+10,"산업재",0.1239,"value",3.20386085723813e-05
"1632","060900","퍼시픽바이오",961,"-",NA,"168",5.72,0,"코스닥",48253483101,"에너지",NA,"growth",3.19521837245154e-05
"1633","066130","하츠",3755,"359",10.46,"6,390",0.59,1.33,"코스닥",4.8064e+10,"경기관련소비재",0.0564,"value",3.18267130130401e-05
"1634","123570","이엠넷",2155,"173",12.46,"1,958",1.1,1.39,"코스닥",48004948090,"경기관련소비재",0.0883,"growth",3.17876103958538e-05
"1635","002690","동일제강",3195,"91",35.11,"8,754",0.36,0.31,"코스피",4.7925e+10,"소재",0.0103,"value",3.17346708794513e-05
"1636","057880","토필드",1700,"-",NA,"1,002",1.7,0,"코스닥",47754958400,"IT",NA,"growth",3.16220738171286e-05
"1637","071280","로체시스템즈",3120,"227",13.74,"4,399",0.71,0.64,"코스닥",47725401360,"IT",0.0517,"value",3.16025019248684e-05
"1638","032540","TJ미디어",3425,"120",28.54,"5,814",0.59,2.34,"코스닥",47715760825,"IT",0.0207,"value",3.15961182168804e-05
"1639","064290","인텍플러스",4320,"-",NA,"1,657",2.61,0,"코스닥",47707846560,"IT",NA,"growth",3.15908775993524e-05
"1640","005670","푸드웰",5950,"327",18.2,"5,489",1.08,1.26,"코스닥",4.76e+10,"필수소비재",0.0593,"growth",3.15194644519955e-05
"1641","044960","이글벳",3765,"137",27.48,"2,735",1.38,0.53,"코스닥",47596689495,"건강관리",0.0502,"growth",3.15172723229059e-05
"1642","094360","칩스앤미디어",6390,"-",NA,"3,578",1.79,0,"코스닥",47385856530,"IT",NA,"growth",3.13776642946364e-05
"1643","189980","흥국에프엔비",6450,"373",17.29,"7,820",0.82,0.78,"코스닥",47351326950,"필수소비재",0.0474,"value",3.13547997175492e-05
"1644","177830","파버나인",4360,"67",65.07,"4,841",0.9,0,"코스닥",47238088640,"소재",0.0138,"value",3.12798162955607e-05
"1645","064820","케이프",1850,"36",51.39,"5,825",0.32,0,"코스닥",47227860050,"산업재",0.0062,"value",3.12730431930629e-05
"1646","065570","삼영이엔씨",5360,"343",15.63,"9,702",0.55,5.24,"코스닥",4.7168e+10,"IT",0.0352,"value",3.12334054468849e-05
"1647","123700","SJM",3020,"363",8.32,"10,282",0.29,4.3,"코스피",47126791960,"경기관련소비재",0.0349,"value",3.12061185697438e-05
"1648","238120","로고스바이오",13100,"-",NA,"6,298",2.08,0,"코스닥",47090884400,"건강관리",NA,"growth",3.11823415306477e-05
"1649","263810","상신전자",5800,"591",9.81,"3,373",1.72,8.97,"코스닥",47080548800,"IT",0.1753,"growth",3.11754975689504e-05
"1650","093230","이아이디",194,"6",32.33,"560",0.35,0,"코스피",46984607024,"에너지",0.0108,"value",3.11119674555451e-05
"1651","094970","제이엠티",2800,"467",6,"2,613",1.07,0,"코스닥",46895072000,"IT",0.1783,"growth",3.10526797243229e-05
"1652","085910","네오티스",4250,"-",NA,"4,111",1.03,8.24,"코스닥",46808131500,"경기관련소비재",NA,"value",3.09951100184576e-05
"1653","230980","솔트웍스",3700,"-",NA,"1,000",3.7,0,"코스닥",46714002200,"산업재",NA,"growth",3.09327800788516e-05
"1654","205500","액션스퀘어",1760,"-",NA,"540",3.26,0,"코스닥",46614446560,"IT",NA,"growth",3.08668569600286e-05
"1655","008470","부스타",5540,"552",10.04,"8,238",0.67,1.62,"코스닥",46562592000,"산업재",0.0667,"value",3.08325202381674e-05
"1656","059100","아이컴포넌트",6560,"-",NA,"4,691",1.4,0,"코스닥",46384841600,"IT",NA,"growth",3.07148186118202e-05
"1657","049630","재영솔루텍",1015,"-",NA,"332",3.06,0,"코스닥",46380989340,"IT",NA,"growth",3.07122677468595e-05
"1658","037230","한국팩키지",1855,"114",16.27,"1,669",1.11,1.62,"코스닥",4.6375e+10,"소재",0.0682,"growth",3.07083017638927e-05
"1659","131400","액트",2670,"74",36.08,"1,927",1.39,0.94,"코스닥",46369257210,"IT",0.0385,"growth",3.07044990398326e-05
"1660","036640","HRS",2830,"384",7.37,"4,918",0.58,2.83,"코스닥",46284084000,"소재",0.0787,"value",3.06480995867893e-05
"1661","177350","베셀",4135,"452",9.15,"4,045",1.02,3.63,"코스닥",46280441680,"IT",0.1115,"value",3.0645687738559e-05
"1662","006110","삼아알미늄",4205,"11",382.27,"9,478",0.44,1.31,"코스피",4.6255e+10,"소재",0.0012,"value",3.06288409291397e-05
"1663","001210","금호전기",6610,"-",NA,"8,938",0.74,0,"코스피",46115114480,"IT",NA,"value",3.05362124275643e-05
"1664","096610","알에프세미",5670,"-",NA,"6,403",0.89,0.41,"코스닥",46045899900,"IT",NA,"value",3.04903803583654e-05
"1665","101730","조이맥스",5410,"-",NA,"6,985",0.77,0,"코스닥",46013315940,"IT",NA,"value",3.04688041195224e-05
"1666","097800","윈팩",1275,"-",NA,"974",1.31,0,"코스닥",46006142475,"IT",NA,"growth",3.04640540402143e-05
"1667","123330","제닉",6570,"-",NA,"7,762",0.85,0,"코스닥",4.599e+10,"경기관련소비재",NA,"value",3.04533649190603e-05
"1668","050960","수산아이앤티",6800,"624",10.9,"10,386",0.65,1.84,"코스닥",45906800000,"IT",0.0596,"value",3.03982720736316e-05
"1669","053050","지에스이",1530,"182",8.41,"2,090",0.73,2.61,"코스닥",45881023410,"유틸리티",0.0868,"value",3.03812034956443e-05
"1670","060540","에스에이티",1755,"267",6.57,"2,818",0.62,2.85,"코스닥",45863952030,"IT",0.0944,"value",3.03698992781011e-05
"1671","004140","동방",1370,"-",NA,"2,945",0.47,0.73,"코스피",45847855560,"산업재",NA,"value",3.03592406202446e-05
"1672","105550","트루윈",4150,"-",NA,"1,728",2.4,0,"코스닥",45830184700,"경기관련소비재",NA,"growth",3.03475394428579e-05
"1673","161570","THE MIDONG",3320,"-",NA,"3,221",1.03,0,"코스닥",45788729520,"경기관련소비재",NA,"value",3.03200889161276e-05
"1674","011420","갤럭시아에스엠",1660,"-",NA,"1,470",1.13,0,"코스피",45732409040,"경기관련소비재",NA,"growth",3.02827949798403e-05
"1675","187790","나노",1915,"-",NA,"2,026",0.95,0,"코스닥",45675842725,"소재",NA,"value",3.02453382581003e-05
"1676","002870","신풍제지",1305,"33",39.55,"1,267",1.03,0,"코스피",45621103500,"소재",0.026,"value",3.02090913871651e-05
"1677","092300","현우산업",3185,"346",9.21,"4,742",0.67,3.14,"코스닥",45600625980,"IT",0.0727,"value",3.01955317135578e-05
"1678","139050","데일리블록체인",1485,"-",NA,"1,261",1.18,0,"코스닥",45591767595,"IT",NA,"growth",3.01896659246689e-05
"1679","043590","크로바하이텍",1955,"-",NA,"2,057",0.95,0,"코스닥",45551500000,"IT",NA,"value",3.01630017854007e-05
"1680","045890","GV",1710,"-",NA,"1,702",1,0,"코스닥",45462451590,"IT",NA,"value",3.01040362771338e-05
"1681","103130","웅진에너지",1525,"55",27.73,"4,280",0.36,0,"코스피",45293166425,"에너지",0.013,"value",2.99919401061156e-05
"1682","263800","데이타솔루션",2875,"66",43.56,"1,906",1.51,0,"코스닥",45190917500,"IT",0.0347,"growth",2.99242335650065e-05
"1683","054920","한컴시큐어",3195,"109",29.31,"4,227",0.76,0,"코스닥",45166283640,"IT",0.0259,"value",2.99079216726833e-05
"1684","007370","진양제약",3760,"-",NA,"3,532",1.06,2.66,"코스닥",4.512e+10,"건강관리",NA,"value",2.98772738671016e-05
"1685","147760","마이크로프랜드",4170,"514",8.11,"4,440",0.94,0,"코스닥",45118841220,"IT",0.1159,"value",2.98765065535508e-05
"1686","043220","에이치엘비파워",755,"-",NA,"531",1.42,0,"코스닥",45089267420,"에너지",NA,"growth",2.98569235632607e-05
"1687","007280","한국특수형강",2500,"643",3.89,"3,430",0.73,0,"코스피",45052195000,"소재",0.1877,"value",2.98323751845981e-05
"1688","051160","지어소프트",3225,"-",NA,"495",6.52,0,"코스닥",44994168000,"필수소비재",NA,"growth",2.97939512357797e-05
"1689","051390","YW",3960,"297",13.33,"6,164",0.64,2.53,"코스닥",44967257280,"경기관련소비재",0.048,"value",2.97761316668213e-05
"1690","101390","아이엠",1195,"-",NA,"1,794",0.67,0,"코스닥",44898550755,"IT",NA,"value",2.97306360182424e-05
"1691","122690","서진오토모티브",2295,"-",NA,"5,503",0.42,0,"코스닥",44847159570,"경기관련소비재",NA,"value",2.96966061310837e-05
"1692","002710","TCC동양",2000,"72",27.78,"4,502",0.44,0,"코스피",4.4685e+10,"소재",0.0158,"value",2.95892283411222e-05
"1693","065690","대진디엠피",3195,"-",NA,"6,408",0.5,0,"코스닥",44613411255,"IT",NA,"value",2.95418241624838e-05
"1694","009190","대양금속",3620,"751",4.82,"990",3.66,0,"코스피",44590917460,"소재",0.7593,"growth",2.95269293647549e-05
"1695","001620","동국실업",836,"-",NA,"3,298",0.25,0,"코스피",44568892192,"경기관련소비재",NA,"value",2.95123448132471e-05
"1696","206400","엔터메이트",1005,"-",NA,"322",3.12,0,"코스닥",44418430215,"IT",NA,"growth",2.94127128608221e-05
"1697","142210","유니트론텍",4470,"317",14.1,"3,240",1.38,1.57,"코스닥",44395816500,"IT",0.0979,"growth",2.93977386552324e-05
"1698","081580","성우전자",2855,"467",6.11,"6,661",0.43,2.8,"코스닥",44275748265,"IT",0.0704,"value",2.93182326370624e-05
"1699","012340","뉴인텍",815,"-",NA,"300",2.72,0,"코스닥",44118808205,"IT",NA,"growth",2.92143110689476e-05
"1700","054540","삼영엠텍",3385,"136",24.89,"5,757",0.59,1.48,"코스닥",4.4005e+10,"산업재",0.0237,"value",2.91389502775223e-05
"1701","056700","신화인터텍",1505,"-",NA,"3,186",0.47,0,"코스닥",43848311955,"IT",NA,"value",2.90351955870931e-05
"1702","033310","디케이디앤아이",1995,"186",10.73,"2,208",0.9,0,"코스닥",43834959945,"소재",0.0839,"value",2.90263542382578e-05
"1703","096040","이트론",182,"-",NA,"269",0.68,0,"코스닥",43670831932,"IT",NA,"value",2.89176729972635e-05
"1704","127120","디엔에이링크",4060,"46",88.26,"2,203",1.84,0,"코스닥",43595468000,"건강관리",0.0208,"growth",2.8867768989372e-05
"1705","114120","크루셜텍",952,"-",NA,"2,304",0.41,0,"코스닥",43571033184,"IT",NA,"value",2.88515888987354e-05
"1706","110020","전진바이오팜",9190,"-",NA,"57",161.23,0,"코스닥",43500203320,"소재",NA,"growth",2.88046872310781e-05
"1707","050090","휘닉스소재",629,"-",NA,"446",1.41,0,"코스닥",43488394518,"IT",NA,"growth",2.87968677538751e-05
"1708","023150","MH에탄올",5890,"942",6.25,"8,930",0.66,5.94,"코스피",43459518140,"필수소비재",0.1056,"value",2.87777465780375e-05
"1709","049550","잉크테크",2705,"-",NA,"2,708",1,0,"코스닥",43333916060,"IT",NA,"value",2.86945761936749e-05
"1710","032750","삼진",7220,"461",15.66,"10,543",0.68,2.08,"코스닥",4.332e+10,"IT",0.0434,"value",2.86853613458076e-05
"1711","250000","보라티알",6390,"1,265",5.05,"6,997",0.91,0,"코스닥",43137183870,"필수소비재",0.1802,"value",2.85643053266735e-05
"1712","024830","세원물산",5160,"776",6.65,"22,298",0.23,1.45,"코스닥",4.3086e+10,"경기관련소비재",0.0346,"value",2.85304127180394e-05
"1713","184230","SGA솔루션즈",1270,"67",18.96,"1,440",0.88,1.18,"코스닥",43059474460,"IT",0.0464,"value",2.85128482051172e-05
"1714","053590","한국테크놀로지",642,"-",NA,"606",1.06,0,"코스닥",43000613658,"산업재",NA,"value",2.84738721346076e-05
"1715","269620","시스웍",2385,"416",5.73,"1,778",1.34,0.84,"코스닥",4.293e+10,"IT",0.2339,"growth",2.84271136328606e-05
"1716","019180","티에이치엔",2385,"176",13.55,"2,100",1.14,2.1,"코스피",4.293e+10,"경기관련소비재",0.0841,"growth",2.84271136328606e-05
"1717","119500","포메탈",3620,"207",17.49,"3,525",1.03,1.66,"코스닥",42886979840,"산업재",0.0589,"value",2.83986268176539e-05
"1718","002220","한일철강",19200,"5,343",3.59,"79,035",0.24,1.82,"코스피",42858873600,"소재",0.0669,"value",2.83800156068859e-05
"1719","062860","티엘아이",4340,"-",NA,"9,134",0.48,2.76,"코스닥",42847604800,"IT",NA,"value",2.83725537047637e-05
"1720","075970","동국알앤에스",2325,"141",16.49,"3,950",0.59,3.44,"코스닥",4.278e+10,"소재",0.0358,"value",2.83277875894195e-05
"1721","032860","GMR 머티리얼즈",629,"4",157.25,"404",1.56,0,"코스닥",42494510360,"소재",0.0099,"growth",2.81387438801885e-05
"1722","091340","S&K폴리텍",3630,"374",9.71,"5,872",0.62,0,"코스닥",42484507230,"IT",0.0639,"value",2.81321200713557e-05
"1723","007120","미래아이앤지",410,"-",NA,"634",0.65,0,"코스피",42470800790,"IT",NA,"value",2.81230440283232e-05
"1724","096640","멜파스",1995,"-",NA,"3,252",0.61,0,"코스닥",42408016245,"IT",NA,"value",2.80814697586959e-05
"1725","126640","화신정공",1165,"88",13.24,"2,208",0.53,1.72,"코스닥",42375578355,"경기관련소비재",0.04,"value",2.8059990243554e-05
"1726","038620","위즈코프",1140,"45",25.33,"1,052",1.08,1.75,"코스닥",42359062080,"에너지",0.0426,"growth",2.80490536018998e-05
"1727","208370","셀바스헬스케어",3220,"-",NA,"2,116",1.52,0,"코스닥",42333568620,"건강관리",NA,"growth",2.80321725051303e-05
"1728","002070","남영비비안",6160,"166",37.11,"18,980",0.32,3.25,"코스피",42306541200,"경기관련소비재",0.0086,"value",2.80142756605101e-05
"1729","052900","KMH하이텍",902,"-",NA,"1,108",0.81,0,"코스닥",42290720098,"IT",NA,"value",2.80037993440799e-05
"1730","046310","백금T&A",2780,"202",13.76,"2,389",1.16,0,"코스닥",42290071680,"IT",0.0843,"growth",2.80033699787836e-05
"1731","114190","웰크론강원",2740,"-",NA,"3,023",0.91,0,"코스닥",42105295040,"산업재",NA,"value",2.78810157616399e-05
"1732","030720","동원수산",9000,"1,318",6.83,"9,421",0.96,0,"코스피",41884245000,"필수소비재",0.1406,"value",2.77346422558019e-05
"1733","071950","코아스",1350,"-",NA,"760",1.78,0,"코스피",41724733500,"산업재",NA,"growth",2.76290179479461e-05
"1734","000440","중앙에너비스",6700,"344",19.48,"7,258",0.92,2.63,"코스닥",41721771000,"에너지",0.0472,"value",2.76270562585881e-05
"1735","024740","한일단조",1395,"-",NA,"4,110",0.34,0,"코스닥",41698402560,"경기관련소비재",NA,"value",2.76115822940109e-05
"1736","002290","삼일기업공사",3355,"214",15.68,"4,379",0.77,2.68,"코스닥",4.1602e+10,"산업재",0.0491,"value",2.75477470615949e-05
"1737","189860","서전기전",4285,"288",14.88,"3,470",1.23,0,"코스닥",41559272300,"산업재",0.0827,"growth",2.75194539056859e-05
"1738","028040","미래SCI",1345,"-",NA,"881",1.53,0,"코스닥",41442621510,"산업재",NA,"growth",2.74422108294527e-05
"1739","010100","한국프랜지",1360,"-",NA,"6,832",0.2,0,"코스피",41412571200,"경기관련소비재",NA,"value",2.74223123068095e-05
"1740","083450","GST",4440,"1,719",2.58,"7,937",0.56,2.25,"코스닥",41370787800,"IT",0.2171,"value",2.73946444414527e-05
"1741","024070","WISCOM",2750,"4",687.5,"7,604",0.36,0,"코스피",41321280000,"소재",5e-04,"value",2.73618616821628e-05
"1742","017000","신원종합개발",4100,"1,376",2.98,"6,330",0.65,0,"코스닥",41278910700,"산업재",0.2181,"value",2.73338058492804e-05
"1743","079000","와토스코리아",5720,"506",11.3,"10,036",0.57,3.5,"코스닥",4.1184e+10,"산업재",0.0504,"value",2.72709584872055e-05
"1744","154040","솔루에타",3405,"1",NA,"6,592",0.52,0,"코스닥",41154825330,"경기관련소비재",NA,"value",2.72516397902735e-05
"1745","005820","원림",18650,"1,892",9.86,"40,538",0.46,1.34,"코스피",4.103e+10,"소재",0.0467,"value",2.71689837492726e-05
"1746","192390","윈하이텍",4155,"404",10.28,"5,259",0.79,1.93,"코스닥",40981134795,"산업재",0.0768,"value",2.7136626499442e-05
"1747","037030","파워넷",3410,"672",5.07,"3,136",1.09,0,"코스닥",40952783740,"IT",0.215,"growth",2.71178531786384e-05
"1748","096690","제이스테판",157,"-",NA,"327",0.48,0,"코스닥",40940878853,"IT",NA,"value",2.71099700764829e-05
"1749","013000","세우글로벌",1725,"19",90.79,"1,361",1.27,0,"코스피",40866466125,"경기관련소비재",0.014,"growth",2.70606959307902e-05
"1750","072990","에이치시티",8910,"19",468.95,"9,341",0.95,0,"코스닥",40807211940,"IT",0.002,"value",2.70214593724344e-05
"1751","027970","세하",1380,"-",NA,"629",2.19,0,"코스피",40796935860,"소재",NA,"growth",2.70146548233111e-05
"1752","032680","소프트센",1245,"-",NA,"1,106",1.13,0,"코스닥",40748051955,"IT",NA,"growth",2.69822851908338e-05
"1753","008370","원풍",3395,"190",17.87,"6,289",0.54,5.04,"코스닥",4.074e+10,"소재",0.0302,"value",2.69769533986197e-05
"1754","024900","덕양산업",1250,"23",54.35,"1,825",0.68,0,"코스피",40706225000,"경기관련소비재",0.0125,"value",2.69545884845048e-05
