"","code","name","stock"
"75442","00508274","일진다이아","081000"
"75457","00228059","휴온스글로벌","084110"
"75467","00303873","CJ CGV","079160"
"75500","01343665","메탈라이프","327260"
"75517","01236897","제일약품","271980"
"75526","00842585","네이블커뮤니케이션즈","153460"
"75537","00763701","세틀뱅크","234340"
"75538","00539274","대상홀딩스","084690"
"75539","00803425","코리아에프티","123410"
"75540","00635134","CJ제일제당","097950"
"75541","01067516","골프존","215000"
"75542","00796994","조선선재","120030"
"75543","01110678","유틸렉스","263050"
"75544","01032413","해성디에스","195870"
"75545","01144028","씨티케이코스메틱스","260930"
"75546","01205329","크라운제과","264900"
"75547","01250374","에스에스알","275630"
"75548","01255652","레이크머티리얼즈","281740"
"75549","01396931","유엑스엔","337840"
"75550","01365825","피에스케이","319660"
"75594","00475976","인콘","083640"
"75597","00105855","엘에스일렉트릭","010120"
"75598","00125725","포비스티앤씨","016670"
"75599","00197759","미래산업","025560"
"75600","00288343","삼영이엔씨","065570"
"75601","01117246","파인이엠텍","278990"
"75628","00317089","에스디","066930"
"75643","00118275","디아이","003160"
"75647","01032404","콜마비앤에이치","200130"
"75657","00128971","삼호","001880"
"75669","00684732","풀무원식품","103160"
"75705","00892526","디케이앤디","263020"
"75719","00106313","금호산업","002990"
"75728","00216027","바이넥스","053030"
"75797","00567222","우림기계","101170"
"75811","00145464","이구산업","025820"
"75851","00307037","더스텔라","065310"
"75870","00361594","DMS","068790"
"75909","00430089","삼보오토","070080"
"75925","00447575","제이앤티씨","204270"
"75953","00990165","아세아시멘트","183190"
"75960","00991298","씨이랩","189330"
"75968","00340917","동원F&B","049770"
"76016","00244747","파크시스템스","140860"
"76022","00493501","씨디네트웍스","073710"
"76049","00117276","네이처셀","007390"
"76069","00389998","브레인콘텐츠","066980"
"76070","00939687","동일고무벨트","163560"
"76071","00391197","메디프론","065650"
"76072","00415707","엔텔스","069410"
"76073","00565215","굿센","243870"
"76074","00442145","아바코","083930"
"76075","00866594","미애부","225850"
"76076","00475718","KJ프리텍","083470"
"76077","01187458","에스알바이오텍","270210"
"76078","00525642","코오롱생명과학","102940"
"76079","00664048","우리넷","115440"
"76080","00693554","티케이케미칼","104480"
"76081","01014657","비즈니스온","138580"
"76082","01070857","켐온","217600"
"76083","01181807","까스텔바작","308100"
"76084","01245062","코오롱티슈진","950160"
"76085","01343920","유안타제4호스팩","313750"
"76088","00123152","보루네오가구","004740"
"76095","00149239","조일알미늄","018470"
"76096","00204226","소프트센","032680"
"76097","00164636","HDC","012630"
"76098","00405278","KG모빌리언스","046440"
"76099","00173944","우진","105840"
"76100","00927558","유바이오로직스","206650"
"76101","00993931","동양파일","228340"
"76105","00161426","한미사이언스","008930"
"76106","01091382","한류AI센터","222810"
"76108","00828497","한미약품","128940"
"76110","00138321","신한금융투자","008670"
"76111","00366793","에스제이케이","080440"
"76112","00115676","KG동부제철","016380"
"76113","00638487","파수","150900"
"76114","00164645","HMM","011200"
"76115","00667425","에이팩트","200470"
"76116","00428729","대호에이엘","069460"
"76117","01063237","플럼라인생명과학","222670"
"76129","00232007","상지카일룸","042940"
"76156","01207761","디자인","227100"
"76160","01157235","아스타","246720"
"76190","00109019","대구은행","005270"
"76227","00203847","국일신동","060480"
"76233","00265041","KCI","036670"
"76235","00165361","휴코드","036840"
"76237","00207755","GS홈쇼핑","028150"
"76238","00961507","이더블유케이","258610"
"76240","00349097","케이티스카이라이프","053210"
"76241","01336391","엔에이치스팩13호","310840"
"76242","00126256","삼성생명","032830"
"76243","00126292","삼성카드","029780"
"76244","00135917","한화손해보험","000370"
"76245","00137997","현대차증권","001500"
"76246","00158501","에스원","012750"
"76247","00161046","한독","002390"
"76248","00164742","현대자동차","005380"
"76249","00400857","에이블씨엔씨","078520"
"76250","00544452","이리츠코크렙","088260"
"76274","00130879","서울식품공업","004410"
"76288","00946030","로보티즈","108490"
"76289","01195828","대원모방","311840"
"76300","00161781","아난티","025980"
"76301","00144720","유양디앤유","011690"
"76302","00176516","금화피에스시","036190"
"76303","01412725","두산퓨얼셀","336260"
"76304","00261355","레드캡투어","038390"
"76305","00297448","젬백스지오","041590"
"76306","00359395","헬릭스미스","084990"
"76307","00366942","미코","059090"
"76332","01128613","화승엔터프라이즈","241590"
"76392","00353762","키이스트","054780"
"76399","00857480","사람인에이치알","143240"
"76437","00136004","신라에스지","025870"
"76480","00445160","디이엔티","079810"
"76481","00820352","파인텍","131760"
"76489","00255619","강원랜드","035250"
"76520","00254045","우리은행","000030"
"76545","00942131","앤디포스","238090"
"76556","00124197","세아제강지주","003030"
"76566","01237540","이녹스첨단소재","272290"
"76567","00494476","이녹스","088390"
"76568","00821607","알톤스포츠","123750"
"76578","00134510","세종공업","033530"
"76622","01326792","상상인이안1호스팩","307870"
"76636","00118284","동일금속","109860"
"76667","00133706","세하","027970"
"76680","00184889","이건홀딩스","039020"
"76686","00870481","에코캡","128540"
"76701","00990819","래몽래인","200350"
"76735","00872452","에이치엔티","176440"
"76743","01267967","마이크로디지탈","305090"
"76799","00659815","금오하이텍","165270"
"76919","00106641","기아자동차","000270"
"76920","00103635","광림","014200"
"76921","00173740","신한","005450"
"76922","00112457","대주산업","003310"
"76923","00415628","세진중공업","075580"
"76995","00659976","영화테크","265560"
"76997","00174527","화성산업","002460"
"77029","00116356","동성화학","005190"
"77033","00893923","이푸른","185280"
"77056","00599887","신텍","099660"
"77061","00369833","유니온머티리얼","047400"
"77065","01042979","휴마시스","205470"
"77086","00763473","코스메카코리아","241710"
"77121","00526599","덴티움","145720"
"77122","00137234","모베이스전자","012860"
"77123","00681142","쌍방울","102280"
"77124","00204642","티비씨","033830"
"77125","00256715","국순당","043650"
"77126","00838500","엘브이엠씨","900140"
"77127","00359076","브리지텍","064480"
"77128","00359474","제이웨이","058420"
"77129","00367604","SM Life Design","063440"
"77130","00389970","다날","064260"
"77131","00478900","빅솔론","093190"
"77132","00601641","리드","197210"
"77133","00923899","스타모빌리티","158310"
"77134","00938688","SBI핀테크솔루션즈","950110"
"77135","00971090","샘코","263540"
"77136","01214248","뉴트리","270870"
"77152","00398792","S&T모티브","064960"
"77153","00234412","신세계인터내셔날","031430"
"77164","00106614","기신정기","092440"
"77166","00258801","카카오","035720"
"77176","00990396","앤유엔터테인먼트","266170"
"77178","00221728","하츠","066130"
"77189","00508344","SK디앤디","210980"
"77193","00161860","한성기업","003680"
"77211","00965062","코셋","189350"
"77222","01003040","케이사인","192250"
"77230","01139497","에스제이켐","217910"
"77238","01144569","명성티엔에스","257370"
"77267","00152127","심텍홀딩스","036710"
"77281","00121039","명문제약","017180"
"77284","00158316","NICE","034310"
"77295","00195229","휠라홀딩스","081660"
"77337","00260930","에스엠","041510"
"77348","00128555","삼천리","004690"
"77350","00122898","벽산","007210"
"77375","00149293","신한은행","000010"
"77378","00397243","티에스엠텍","066350"
"77384","00176792","오렌지라이프생명보험","079440"
"77396","00520610","씨큐브","101240"
"77398","01113754","오션브릿지","241790"
"77446","00115384","동방아그로","007590"
"77447","00160843","DB하이텍","000990"
"77448","01185566","블러썸엠앤씨","263920"
"77449","00167280","폴루스바이오팜","007630"
"77482","00925189","신화콘텍","187270"
"77575","00925295","에프엔씨엔터","173940"
"77613","00255141","제이테크놀로지","035480"
"77628","01047707","바이오로그디바이스","208710"
"77639","00585219","세원셀론텍","091090"
"77694","00296005","우리로","046970"
"77707","00905316","하이골드3호","153360"
"77708","01136348","나무기술","242040"
"77715","00235147","에스모","073070"
"77741","00108065","쎌마테라퓨틱스","015540"
"77742","00173449","경남바이오파마","044480"
"77743","00168331","국동","005320"
"77744","00346911","아이톡시","052770"
"77745","00350048","오성첨단소재","052420"
"77746","00273615","티탑스","030790"
"77765","00530796","미성포리테크","094700"
"77774","00113207","대한전선","001440"
"77775","00489243","동아엘텍","088130"
"77846","00128926","삼현철강","017480"
"77896","00343127","자유투어","046840"
"77939","00266952","네오위즈홀딩스","042420"
"77963","00875307","야스","255440"
"77978","00657002","에이디테크놀로지","200710"
"77982","01063954","수젠텍","253840"
"77987","00235183","에이치케이","044780"
"77988","00488402","서울바이오시스","092190"
"78048","01187494","하나금융9호스팩","261200"
"78054","00136721","신영증권","001720"
"78060","00930321","하이골드8호","159650"
"78067","01182240","배럴","267790"
"78068","00899556","제룡산업","147830"
"78094","00121932","미원상사","002840"
"78095","00121507","무림SP","001810"
"78096","00123541","보해양조","000890"
"78097","00130587","서울전자통신","027040"
"78099","00156488","휴스틸","005010"
"78135","00148276","제일기획","030000"
"78161","00146542","일정실업","008500"
"78162","00363592","한컴위드","054920"
"78184","00136165","스페코","013810"
"78185","00129013","CJ씨푸드","011150"
"78186","00137915","에스엠코어","007820"
"78187","00140061","정산애강","022220"
"78188","00162832","한일단조","024740"
"78189","00150439","진양산업","003780"
"78190","00166333","이노와이즈","086250"
"78191","00152686","코리아써키트","007810"
"78192","00173591","세원물산","024830"
"78193","00164830","한국조선해양","009540"
"78194","00223434","에프에스티","036810"
"78195","00201450","SK렌터카","068400"
"78196","00257149","에이프런티어","036180"
"78197","00261656","잉크테크","049550"
"78198","00241005","코오롱플라스틱","138490"
"78199","00287788","정상제이엘에스","040420"
"78200","00403632","현대에이치씨엔","126560"
"78231","01036446","서연이화","200880"
"78232","00604815","에스디시스템","121890"
"78233","00656951","이지웰","090850"
"78234","00660033","씨엔플러스","115530"
"78235","01109690","도부마스크","227420"
"78236","01189438","노터스","278650"
"78237","01066030","드림티엔터테인먼트","220110"
"78238","01208849","교보7호스팩","267320"
"78239","00671437","파인넥스","123260"
"78245","00125488","삼륭물산","014970"
