"","종목코드","종목명","종가","대비","등락률","시장구분","업종명","시가총액","EPS","PER","BPS","PBR","주당배당금","배당수익률"
"1305","141000","비아트론",11550,50,0.43,"KOSDAQ","반도체",139924900500,1235,9.35,11991,0.96,100,0.87
"1306","090710","휴림로봇",1260,-20,-1.56,"KOSDAQ","기계·장비",139825867860,473,2.66,789,1.6,0,0
"1307","089890","코세스",8420,410,5.12,"KOSDAQ","반도체",139645380040,403,20.89,1728,4.87,0,0
"1308","002700","신일전자",1965,-15,-0.76,"KOSPI","유통업",139608378765,115,17.09,1059,1.86,20,1.02
"1309","004270","남성",3855,-20,-0.52,"KOSPI","유통업",139597876800,NA,NA,2095,1.84,35,0.91
"1310","009190","대양금속",4720,70,1.51,"KOSPI","철강금속",139551232080,NA,NA,1790,2.64,0,0
"1311","013870","지엠비코리아",7300,0,0,"KOSPI","운수장비",139227644000,NA,NA,11553,0.63,0,0
"1312","033130","디지틀조선",3740,250,7.16,"KOSDAQ","디지털컨텐츠",138811098580,49,76.33,2118,1.77,20,0.53
"1313","270520","지엔원에너지",4440,-50,-1.11,"KOSDAQ","기타서비스",138567551520,NA,NA,971,4.57,0,0
"1314","206400","베노홀딩스",5990,-50,-0.83,"KOSDAQ","소프트웨어",138458658320,NA,NA,2269,2.64,0,0
"1315","013310","아진산업",3565,80,2.3,"KOSDAQ","운송장비·부품",138345464830,NA,NA,5295,0.67,0,0
"1316","013360","일성건설",2560,210,8.94,"KOSPI","건설업",138303692800,49,52.24,1673,1.53,15,0.59
"1317","234300","에스트래픽",6640,60,0.91,"KOSDAQ","소프트웨어",138285702400,NA,NA,1380,4.81,0,0
"1318","093920","서원인텍",7430,-70,-0.93,"KOSDAQ","IT부품",1.38198e+11,900,8.26,9238,0.8,350,4.71
"1319","036090","위지트",1530,15,0.99,"KOSDAQ","기계·장비",1.38054e+11,93,16.45,1006,1.52,0,0
"1320","163560","동일고무벨트",9920,290,3.01,"KOSPI","화학",1.37888e+11,524,18.93,14392,0.69,100,1.01
"1321","131030","디에이치피코리아",8320,-90,-1.07,"KOSDAQ","제약",137819111040,893,9.32,7177,1.16,100,1.2
"1322","228340","동양파일",6880,450,7,"KOSDAQ","비금속",1.376e+11,NA,NA,5782,1.19,0,0
"1323","321820","와이더플래닛",19900,400,2.05,"KOSDAQ","출판·매체복제",137220091800,NA,NA,NA,NA,0,0
"1324","148140","비디아이",6720,520,8.39,"KOSDAQ","기계·장비",136950945600,NA,NA,364,18.46,0,0
"1325","049080","기가레인",1900,-95,-4.76,"KOSDAQ","반도체",136894306500,NA,NA,698,2.72,0,0
"1326","019770","서연탑메탈",11750,150,1.29,"KOSDAQ","기계·장비",136887500000,307,38.27,5898,1.99,85,0.72
"1327","339950","아이비김영",3040,25,0.83,"KOSDAQ","기타서비스",136637831200,NA,NA,649,4.68,0,0
"1328","006660","삼성공조",16800,350,2.13,"KOSPI","운수장비",136522075200,673,24.96,27201,0.62,80,0.48
"1329","087260","모바일어플라이언스",4200,15,0.36,"KOSDAQ","소프트웨어",136342273200,84,50,1270,3.31,0,0
"1330","051360","토비스",8150,50,0.62,"KOSDAQ","정보기기",1.36244e+11,NA,NA,11013,0.74,0,0
"1331","265740","엔에프씨",15250,0,0,"KOSDAQ","화학",1.3621e+11,112,136.16,5496,2.77,100,0.66
"1332","033560","블루콤",7500,-70,-0.92,"KOSDAQ","IT부품",135660352500,NA,NA,9149,0.82,0,0
"1333","227840","현대코퍼레이션홀딩스",14900,100,0.68,"KOSPI","유통업",135602456400,2063,7.22,19321,0.77,500,3.36
"1334","041920","메디아나",15650,-50,-0.32,"KOSDAQ","의료·정밀기기",135380262400,1311,11.94,7897,1.98,50,0.32
"1335","015710","코콤",7720,-80,-1.03,"KOSDAQ","통신장비",135335460000,438,17.63,6987,1.1,155,2.01
"1336","058850","KTcs",3170,140,4.62,"KOSPI","서비스업",135311450000,257,12.33,3831,0.83,80,2.52
"1337","003480","한진중공업홀딩스",4580,105,2.35,"KOSPI","전기가스업",135246538960,NA,NA,11160,0.41,0,0
"1338","091590","남화토건",11500,150,1.32,"KOSDAQ","건설",1.3501e+11,552,20.83,11748,0.98,100,0.87
"1339","104620","노랑풍선",28300,-950,-3.25,"KOSDAQ","기타서비스",134867895000,NA,NA,10357,2.73,0,0
"1340","015590","큐로",583,-3,-0.51,"KOSPI","기계",134796384954,7,83.29,473,1.23,0,0
"1341","016740","두올",4980,25,0.5,"KOSPI","운수장비",134792066400,163,30.55,5419,0.92,80,1.61
"1342","303030","지니틱스",3780,40,1.07,"KOSDAQ","반도체",134532350820,NA,NA,849,4.45,0,0
"1343","129260","인터지스",4520,20,0.44,"KOSPI","운수창고업",134460390480,180,25.11,6245,0.72,0,0
"1344","065950","웰크론",4750,25,0.53,"KOSDAQ","섬유·의류",134098684500,394,12.06,2599,1.83,0,0
"1345","002360","SH에너지화학",1205,-15,-1.23,"KOSPI","화학",133916144650,NA,NA,808,1.49,0,0
"1346","065170","넥스트BT",1535,-20,-1.29,"KOSDAQ","유통",133872691800,NA,NA,760,2.02,0,0
"1347","068940","아이씨케이",3860,-60,-1.53,"KOSDAQ","정보기기",133863726920,NA,NA,496,7.78,0,0
"1348","351330","이삭엔지니어링",17150,0,0,"KOSDAQ","컴퓨터서비스",133821450000,770,22.27,2917,5.88,0,0
"1349","051490","나라엠앤디",9420,-60,-0.63,"KOSDAQ","기계·장비",1.33764e+11,104,90.58,5621,1.68,50,0.53
"1350","109740","디에스케이",6550,100,1.55,"KOSDAQ","기계·장비",133323697650,NA,NA,4728,1.39,0,0
"1351","127710","아시아경제",5220,-110,-2.06,"KOSDAQ","디지털컨텐츠",133155591480,141,37.02,4855,1.08,0,0
"1352","290520","신도기연",16450,-150,-0.9,"KOSDAQ","기계·장비",132608056000,NA,NA,7881,2.09,0,0
"1353","101330","모베이스",5530,-150,-2.64,"KOSDAQ","IT부품",132488779640,NA,NA,10629,0.52,0,0
"1354","064850","에프앤가이드",10950,50,0.46,"KOSDAQ","기타서비스",1.32276e+11,461,23.75,4087,2.68,100,0.91
"1355","053690","한미글로벌",12050,250,2.12,"KOSPI","서비스업",132038477500,974,12.37,10889,1.11,300,2.49
"1356","304840","피플바이오",23350,-400,-1.68,"KOSDAQ","제약",131868424500,NA,NA,786,29.71,0,0
"1357","024060","흥구석유",8780,-40,-0.45,"KOSDAQ","유통",1.317e+11,330,26.61,5307,1.65,150,1.71
"1358","015230","대창단조",9210,170,1.88,"KOSPI","운수장비",131575119150,1004,9.17,13119,0.7,180,1.95
"1359","352940","인바이오",12100,300,2.54,"KOSDAQ","화학",131499533000,NA,NA,3664,3.3,0,0
"1360","043290","케이맥",3410,-30,-0.87,"KOSDAQ","기계·장비",131297177110,NA,NA,780,4.37,0,0
"1361","019660","글로본",4005,15,0.38,"KOSDAQ","유통",131221097595,NA,NA,585,6.85,0,0
"1362","115160","휴맥스",4470,55,1.25,"KOSDAQ","통신장비",131179167900,NA,NA,10255,0.44,0,0
"1363","123570","이엠넷",5880,-50,-0.84,"KOSDAQ","기타서비스",130983338640,320,18.38,2807,2.09,50,0.85
"1364","002880","대유에이텍",1175,15,1.29,"KOSPI","운수장비",130391362100,NA,NA,1045,1.12,0,0
"1365","023460","CNH",3500,-110,-3.05,"KOSDAQ","금융",1.302e+11,824,4.25,3446,1.02,50,1.43
"1366","042600","새로닉스",10450,50,0.48,"KOSDAQ","IT부품",129826348300,NA,NA,6120,1.71,20,0.19
"1367","069540","라이트론",5420,0,0,"KOSDAQ","통신장비",129790458180,NA,NA,2235,2.43,0,0
"1368","260660","알리코제약",12600,50,0.4,"KOSDAQ","제약",129784725000,832,15.14,7536,1.67,100,0.79
"1369","004650","창해에탄올",14100,50,0.36,"KOSDAQ","음식료·담배",129591478500,1705,8.27,14242,0.99,600,4.26
"1370","054220","비츠로시스",5780,0,0,"KOSDAQ","일반전기전자",129588605720,NA,NA,NA,NA,0,0
"1371","004410","서울식품",352,5,1.44,"KOSPI","음식료품",1.29524e+11,NA,NA,78,4.51,0,0
"1372","007980","태평양물산",2690,-45,-1.65,"KOSPI","섬유의복",129522389030,NA,NA,3487,0.77,0,0
"1373","021050","서원",2725,20,0.74,"KOSPI","철강금속",129368257750,NA,NA,2118,1.29,0,0
"1374","131220","대한과학",17350,700,4.2,"KOSDAQ","유통",129335401500,229,75.76,3920,4.43,60,0.35
"1375","069510","에스텍",11850,100,0.85,"KOSDAQ","일반전기전자",129283500000,1449,8.18,14391,0.82,400,3.38
"1376","099220","SDN",2680,5,0.19,"KOSDAQ","유통",1.29119e+11,176,15.23,1873,1.43,0,0
"1377","297890","엘이티",18150,50,0.28,"KOSDAQ","기계·장비",129036517500,NA,NA,5127,3.54,0,0
"1378","293580","나우IB",13600,250,1.87,"KOSDAQ","금융",1.28928e+11,807,16.85,8094,1.68,150,1.1
"1379","002800","신신제약",8490,200,2.41,"KOSDAQ","제약",128797545000,24,353.75,3704,2.29,0,0
"1380","000300","대유플러스",1075,0,0,"KOSPI","전기전자",128780122725,NA,NA,825,1.3,0,0
"1381","034940","조아제약",4150,-40,-0.95,"KOSDAQ","제약",128566282050,NA,NA,1882,2.21,0,0
"1382","014580","태경비케이",4660,170,3.79,"KOSPI","비금속광물",128537246000,167,27.9,4950,0.94,100,2.15
"1383","066310","큐에스아이",15500,50,0.32,"KOSDAQ","반도체",128312565000,16,968.75,5958,2.6,50,0.32
"1384","065150","MP그룹",1025,35,3.54,"KOSDAQ","유통",128166582200,NA,NA,218,4.7,0,0
"1385","317530","캐리소프트",18950,-1250,-6.19,"KOSDAQ","오락·문화",128124664200,NA,NA,1990,9.52,0,0
"1386","263600","덕우전자",8030,-180,-2.19,"KOSDAQ","일반전기전자",127920389300,640,12.55,6065,1.32,140,1.74
"1387","017480","삼현철강",8140,170,2.13,"KOSDAQ","금속",127821524600,500,16.28,9834,0.83,150,1.84
"1388","065500","오리엔트정공",1090,-25,-2.24,"KOSDAQ","운송장비·부품",127763872580,NA,NA,266,4.1,0,0
"1389","064800","젬백스링크",1625,5,0.31,"KOSDAQ","유통",127668586500,127,12.8,1897,0.86,0,0
"1390","335890","비올",2330,-35,-1.48,"KOSDAQ","의료·정밀기기",127544200000,NA,NA,360,6.47,0,0
"1391","237820","플레이디",9930,510,5.41,"KOSDAQ","기타서비스",127373500200,123,80.73,5491,1.81,0,0
"1392","019010","베뉴지",2635,110,4.36,"KOSDAQ","유통",1.27007e+11,216,12.2,5453,0.48,30,1.14
"1393","023810","인팩",12700,-200,-1.55,"KOSPI","운수장비",1.27e+11,337,37.69,9650,1.32,150,1.18
"1394","037230","한국팩키지",5080,-10,-0.2,"KOSDAQ","종이·목재",1.27e+11,93,54.62,1796,2.83,35,0.69
"1395","060310","3S",2780,-10,-0.36,"KOSDAQ","기계·장비",126980781200,NA,NA,745,3.73,0,0
"1396","095500","미래나노텍",4720,-310,-6.16,"KOSDAQ","IT부품",126968420080,1076,4.39,7112,0.66,0,0
"1397","037950","엘컴텍",1500,-5,-0.33,"KOSDAQ","IT부품",126671278500,NA,NA,710,2.11,0,0
"1398","013810","스페코",8640,-60,-0.69,"KOSDAQ","기계·장비",126623260800,621,13.91,2807,3.08,50,0.58
"1399","053980","오상자이엘",7130,40,0.56,"KOSDAQ","컴퓨터서비스",126542398660,1307,5.46,3501,2.04,0,0
"1400","046940","우원개발",6980,-480,-6.43,"KOSDAQ","건설",1.26159e+11,929,7.51,5591,1.25,0,0
"1401","126600","코프라",5950,100,1.71,"KOSDAQ","화학",1.25638e+11,622,9.57,5620,1.06,100,1.68
"1402","198440","고려시멘트",3925,155,4.11,"KOSDAQ","비금속",125521343000,139,28.24,2888,1.36,15,0.38
"1403","001290","상상인증권",1295,-40,-3,"KOSPI","증권",125478328290,27,47.96,1799,0.72,0,0
"1404","117730","티로보틱스",9220,150,1.65,"KOSDAQ","기계·장비",125311564720,NA,NA,2735,3.37,0,0
"1405","133750","메가엠디",5340,-20,-0.37,"KOSDAQ","기타서비스",124993791180,224,23.84,2645,2.02,100,1.87
"1406","048430","유라테크",10850,150,1.4,"KOSDAQ","일반전기전자",1.24992e+11,387,28.04,9766,1.11,50,0.46
"1407","034590","인천도시가스",28550,1200,4.39,"KOSPI","전기가스업",124899226700,2762,10.34,43813,0.65,1250,4.38
"1408","000520","삼일제약",9300,40,0.43,"KOSPI","의약품",1.24721e+11,110,84.55,4746,1.96,75,0.81
"1409","009200","무림페이퍼",2990,-45,-1.48,"KOSPI","종이목재",124411836900,NA,NA,9572,0.31,50,1.67
"1410","003610","방림",2935,-25,-0.84,"KOSPI","섬유의복",124191854150,128,22.93,4519,0.65,35,1.19
"1411","080720","한국유니온제약",15700,650,4.32,"KOSDAQ","제약",124088529600,NA,NA,8650,1.82,0,0
"1412","025550","한국선재",5050,60,1.2,"KOSDAQ","금속",123837382700,78,64.74,3619,1.4,0,0
"1413","007680","대원",10050,60,0.6,"KOSDAQ","건설",123734243250,NA,NA,22474,0.45,250,2.49
"1414","189330","씨이랩",41500,300,0.73,"KOSDAQ","소프트웨어",123717393000,310,133.87,1363,30.45,0,0
"1415","091090","세원이앤씨",1745,5,0.29,"KOSPI","기계",123696780215,NA,NA,2457,0.71,0,0
"1416","225330","씨엠에스에듀",6620,190,2.95,"KOSDAQ","기타서비스",123361237360,333,19.88,2287,2.89,260,3.93
"1417","023960","에쓰씨엔지니어링",4270,35,0.83,"KOSPI","건설업",123106606490,NA,NA,786,5.43,0,0
"1418","000910","유니온",7870,30,0.38,"KOSPI","비금속광물",122863441530,951,8.28,8009,0.98,125,1.59
"1419","033200","모아텍",8570,110,1.3,"KOSDAQ","IT부품",122818255450,NA,NA,5170,1.66,0,0
"1420","378850","화승알앤에이",6440,150,2.38,"KOSPI","운수장비",122318932120,NA,NA,NA,NA,0,0
"1421","004770","써니전자",3510,60,1.74,"KOSPI","전기전자",1.22306e+11,170,20.65,1832,1.92,0,0
"1422","016090","대현",2760,50,1.85,"KOSPI","섬유의복",122219175600,204,13.53,4597,0.6,40,1.45
"1423","238490","힘스",10800,150,1.41,"KOSDAQ","반도체",122172148800,1522,7.1,6872,1.57,150,1.39
"1424","027970","세하",2120,-40,-1.85,"KOSPI","종이목재",122033553640,322,6.58,1525,1.39,0,0
"1425","001550","조비",23450,500,2.18,"KOSPI","화학",1.21758e+11,579,40.5,9861,2.38,0,0
"1426","022220","정산애강",2350,115,5.15,"KOSDAQ","화학",121717260650,48,48.96,1655,1.42,0,0
"1427","014570","고려제약",11050,-50,-0.45,"KOSDAQ","제약",1.2155e+11,677,16.32,6443,1.72,150,1.36
"1428","060230","이그잭스",1565,25,1.62,"KOSDAQ","IT부품",121381137080,NA,NA,759,2.06,0,0
"1429","032860","휴먼엔",9870,-430,-4.17,"KOSDAQ","기타서비스",121269235500,NA,NA,350,28.2,0,0
"1430","016250","SGC이테크건설",59900,600,1.01,"KOSDAQ","건설",121252395300,56262,1.06,69879,0.86,1500,2.5
"1431","037440","희림",8680,-250,-2.8,"KOSDAQ","기타서비스",120847083000,389,22.31,4034,2.15,150,1.73
"1432","143540","영우디에스피",2790,15,0.54,"KOSDAQ","반도체",120618323460,215,12.98,1154,2.42,0,0
"1433","006140","피제이전자",8040,-50,-0.62,"KOSDAQ","의료·정밀기기",1.206e+11,331,24.29,7305,1.1,100,1.24
"1434","044060","조광ILI",9150,30,0.33,"KOSDAQ","기계·장비",120556666800,NA,NA,5874,1.56,0,0
"1435","208140","정다운",3700,75,2.07,"KOSDAQ","음식료·담배",120360348800,NA,NA,2142,1.73,0,0
"1436","053700","삼보모터스",6680,30,0.45,"KOSDAQ","운송장비·부품",1.20333e+11,NA,NA,11585,0.58,0,0
"1437","078140","대봉엘에스",10850,250,2.36,"KOSDAQ","제약",120289382150,526,20.63,9358,1.16,50,0.46
"1438","038460","바이오스마트",5970,-30,-0.5,"KOSDAQ","정보기기",119924166000,NA,NA,4818,1.24,0,0
"1439","005750","대림B&Co",7180,50,0.7,"KOSPI","비금속광물",119706683200,NA,NA,9517,0.75,130,1.81
"1440","002600","조흥",199500,4500,2.31,"KOSPI","음식료품",1.197e+11,12528,15.92,222051,0.9,6000,3.01
"1441","014970","삼륭물산",7910,-50,-0.63,"KOSDAQ","종이·목재",119638750000,NA,NA,4330,1.83,75,0.95
"1442","052460","아이크래프트",8180,-70,-0.85,"KOSDAQ","컴퓨터서비스",119492916480,94,87.02,2140,3.82,0,0
"1443","262840","아이퀘스트",12050,-150,-1.23,"KOSDAQ","소프트웨어",1.18813e+11,699,17.24,2048,5.88,100,0.83
"1444","053950","경남제약",6810,-20,-0.29,"KOSDAQ","제약",118783881270,NA,NA,3289,2.07,0,0
"1445","012160","영흥",1225,0,0,"KOSPI","철강금속",118736283050,NA,NA,1582,0.77,20,1.63
"1446","063440","SM Life Design",2630,65,2.53,"KOSDAQ","출판·매체복제",118689675020,NA,NA,1023,2.57,0,0
"1447","039020","이건홀딩스",5250,20,0.38,"KOSDAQ","종이·목재",118569722250,NA,NA,6491,0.81,70,1.33
"1448","190510","나무가",8600,-120,-1.38,"KOSDAQ","IT부품",118182748000,NA,NA,2799,3.07,0,0
"1449","078000","텔코웨어",12150,-50,-0.41,"KOSPI","서비스업",117887877900,332,36.6,11338,1.07,480,3.95
"1450","024890","대원화성",2855,-155,-5.15,"KOSPI","화학",117766328960,NA,NA,1843,1.55,10,0.35
"1451","057880","피에이치씨",1495,15,1.01,"KOSDAQ","유통",117650807040,137,10.91,958,1.56,0,0
"1452","025440","대성엘텍",1165,-10,-0.85,"KOSDAQ","일반전기전자",117596664595,NA,NA,390,2.99,0,0
"1453","094170","동운아나텍",6690,-130,-1.91,"KOSDAQ","반도체",117593515140,51,131.18,1740,3.84,20,0.3
"1454","253590","네오셈",3125,-230,-6.86,"KOSDAQ","반도체",117423712500,221,14.14,1150,2.72,20,0.64
"1455","006370","대구백화점",10850,-50,-0.46,"KOSPI","유통업",117414479350,NA,NA,24233,0.45,100,0.92
"1456","069920","아이에스이커머스",4545,-95,-2.05,"KOSDAQ","유통",117380815290,NA,NA,1589,2.86,0,0
"1457","148250","알엔투테크놀로지",15850,0,0,"KOSDAQ","정보기기",117076357850,565,28.05,5008,3.16,50,0.32
"1458","002710","TCC스틸",4980,60,1.22,"KOSPI","철강금속",1.1703e+11,NA,NA,4991,1,15,0.3
"1459","010820","퍼스텍",2435,0,0,"KOSPI","기계",117029655100,151,16.13,930,2.62,0,0
"1460","039290","인포뱅크",13450,300,2.28,"KOSDAQ","통신서비스",1.16934e+11,175,76.86,6171,2.18,10,0.07
"1461","200470","에이팩트",6660,30,0.45,"KOSDAQ","반도체",116907508800,379,17.57,3831,1.74,0,0
"1462","000440","중앙에너비스",18750,100,0.54,"KOSDAQ","유통",116758687500,4144,4.52,9893,1.9,480,2.56
"1463","005010","휴스틸",15250,350,2.35,"KOSPI","철강금속",116750416250,1134,13.45,54380,0.28,200,1.31
"1464","239890","피엔에이치테크",25850,750,2.99,"KOSDAQ","화학",1.16739e+11,NA,NA,1538,16.81,0,0
"1465","023440","제일제강",3400,-85,-2.44,"KOSDAQ","금속",116589338800,NA,NA,2103,1.62,0,0
"1466","317240","TS트릴리온",1290,-15,-1.15,"KOSDAQ","화학",116550580230,NA,NA,409,3.15,10,0.78
"1467","072990","에이치시티",16650,-50,-0.3,"KOSDAQ","기타서비스",116476923150,1513,11,8338,2,50,0.3
"1468","002230","피에스텍",5920,240,4.23,"KOSDAQ","의료·정밀기기",116441918560,25,236.8,6922,0.86,75,1.27
"1469","086710","선진뷰티사이언스",18950,50,0.26,"KOSDAQ","화학",115891567500,622,30.47,6402,2.96,20,0.11
"1470","100220","비상교육",8900,390,4.58,"KOSPI","서비스업",1.15671e+11,NA,NA,15074,0.59,150,1.69
"1471","131400","액트",5050,190,3.91,"KOSDAQ","IT부품",115599777250,NA,NA,2208,2.29,0,0
"1472","075180","새론오토모티브",6010,0,0,"KOSPI","운수장비",1.15392e+11,321,18.72,11350,0.53,150,2.5
"1473","049430","코메론",12750,-300,-2.3,"KOSDAQ","의료·정밀기기",1.15362e+11,1455,8.76,16453,0.77,200,1.57
"1474","241770","메카로",11350,-100,-0.87,"KOSDAQ","반도체",115164364000,NA,NA,13654,0.83,0,0
"1475","250000","보라티알",17050,600,3.65,"KOSDAQ","유통",1.151e+11,233,73.18,8138,2.1,150,0.88
"1476","047560","이스트소프트",10300,-300,-2.83,"KOSDAQ","디지털컨텐츠",1.14987e+11,683,15.08,4061,2.54,0,0
"1477","105550","트루윈",6300,100,1.61,"KOSDAQ","일반전기전자",114962355900,54,116.67,2710,2.32,0,0
"1478","008420","문배철강",5590,70,1.27,"KOSPI","철강금속",114614592950,440,12.7,5808,0.96,50,0.89
"1479","010240","흥국",9300,230,2.54,"KOSDAQ","기계·장비",114601072800,989,9.4,6008,1.55,180,1.94
"1480","311690","천랩",29300,-100,-0.34,"KOSDAQ","기타서비스",114558546400,NA,NA,8859,3.31,0,0
"1481","083550","케이엠",10650,-200,-1.84,"KOSDAQ","섬유·의류",1.14542e+11,3318,3.21,10738,0.99,100,0.94
"1482","005870","휴니드",8110,-50,-0.61,"KOSPI","전기전자",114480881650,432,18.77,8452,0.96,0,0
"1483","009320","대우부품",2400,10,0.42,"KOSPI","운수장비",114351300000,NA,NA,733,3.27,0,0
"1484","002870","신풍제지",3270,70,2.19,"KOSPI","종이목재",114314949000,1189,2.75,2884,1.13,50,1.53
"1485","101930","인화정공",12250,900,7.93,"KOSDAQ","운송장비·부품",114313386250,3466,3.53,17617,0.7,0,0
"1486","006340","대원전선",1605,55,3.55,"KOSPI","전기전자",113982232035,32,50.16,1159,1.38,0,0
"1487","038680","에스넷",7080,-70,-0.98,"KOSDAQ","컴퓨터서비스",113812522200,249,28.43,4568,1.55,80,1.13
"1488","040420","정상제이엘에스",7250,-40,-0.55,"KOSDAQ","기타서비스",113662252000,449,16.15,4088,1.77,430,5.93
"1489","017040","광명전기",2620,45,1.75,"KOSPI","전기전자",113544551300,108,24.26,2362,1.11,15,0.57
"1490","078650","코렌",1645,0,0,"KOSDAQ","의료·정밀기기",113464488585,NA,NA,300,5.48,0,0
"1491","006980","우성사료",36700,300,0.82,"KOSPI","음식료품",1.13403e+11,2240,16.38,57410,0.64,150,0.41
"1492","013520","화승코퍼레이션",2265,135,6.34,"KOSPI","운수장비",113366085780,NA,NA,3196,0.71,25,1.1
