"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"356","204320","만도","KOSPI","운수장비",62100,-900,-1.43,2916037152000
"357","001080","만호제강","KOSPI","철강금속",21000,-800,-3.67,8.715e+10
"358","088980","맥쿼리인프라","KOSPI","기타금융",13500,-50,-0.37,5465414884500
"359","094800","맵스리얼티1","KOSPI","기타금융",4935,-15,-0.3,458137423485
"360","138040","메리츠금융지주","KOSPI","기타금융",35350,1900,5.68,4737299242900
"361","008560","메리츠증권","KOSPI","증권",4700,-25,-0.53,3204133721300
"362","000060","메리츠화재","KOSPI","보험",30250,1000,3.42,3648906250000
"363","090370","메타랩스","KOSPI","섬유의복",1015,-15,-1.46,67331359725
"364","017180","명문제약","KOSPI","의약품",5710,-180,-3.06,193874222340
"365","009900","명신산업","KOSPI","운수장비",29200,-250,-0.85,1532127883600
"366","012690","모나리자","KOSPI","종이목재",4220,45,1.08,154330696100
"367","005360","모나미","KOSPI","유통업",4650,-30,-0.64,87872477550
"368","204210","모두투어리츠","KOSPI","서비스업",4460,-35,-0.78,34907594900
"369","009680","모토닉","KOSPI","운수장비",11000,50,0.46,3.63e+11
"370","009580","무림P&P","KOSPI","종이목재",4340,-45,-1.03,270678526160
"371","009200","무림페이퍼","KOSPI","종이목재",2695,-5,-0.19,112137090450
"372","033920","무학","KOSPI","음식료품",9630,-300,-3.02,2.74455e+11
"373","008420","문배철강","KOSPI","철강금속",4145,-135,-3.15,84987028225
"374","025560","미래산업","KOSPI","의료정밀",14250,0,0,63441099750
"375","007120","미래아이앤지","KOSPI","서비스업",536,-10,-1.83,69403503328
"376","357250","미래에셋맵스리츠","KOSPI","서비스업",5070,0,0,1.01907e+11
"377","085620","미래에셋생명","KOSPI","보험",4300,-85,-1.94,761169612700
"378","006800","미래에셋증권","KOSPI","증권",8750,-190,-2.13,5559018570000
"379","00680K","미래에셋증권2우B","KOSPI","증권",4870,-30,-0.61,6.818e+11
"380","006805","미래에셋증권우","KOSPI","증권",5690,-40,-0.7,80091017500
"381","002840","미원상사","KOSPI","화학",209500,0,0,1.041215e+12
"382","268280","미원에스씨","KOSPI","화학",217000,-2000,-0.91,1.1067e+12
"383","107590","미원홀딩스","KOSPI","기타금융",142000,1000,0.71,3.2944e+11
"384","134380","미원화학","KOSPI","화학",80000,-300,-0.37,175941440000
"385","003650","미창석유","KOSPI","화학",79500,-800,-1,138303924000
"386","155900","바다로19호","KOSPI","서비스업",3180,10,0.32,48336012720
"387","003610","방림","KOSPI","섬유의복",2845,85,3.08,120383586050
"388","001340","백광산업","KOSPI","화학",5570,-120,-2.11,250195526990
"389","035150","백산","KOSPI","화학",7800,-180,-2.26,1.8876e+11
"390","002410","범양건영","KOSPI","건설업",8000,-170,-2.08,198655856000
"391","096300","베트남개발1","KOSPI","기타금융",254,3,1.2,34970773594
"392","007210","벽산","KOSPI","비금속광물",3725,-35,-0.93,2.55386e+11
"393","002760","보락","KOSPI","화학",2155,15,0.7,129084500000
"394","003850","보령제약","KOSPI","의약품",14500,-100,-0.68,9.96005e+11
"395","000890","보해양조","KOSPI","음식료품",976,-15,-1.51,134702131504
"396","003000","부광약품","KOSPI","의약품",13700,-100,-0.72,973563771300
"397","001270","부국증권","KOSPI","증권",24950,-200,-0.8,258728655700
"398","001275","부국증권우","KOSPI","증권",23100,0,0,6.93e+10
"399","026940","부국철강","KOSPI","철강금속",4660,-10,-0.21,9.32e+10
"400","015350","부산가스","KOSPI","전기가스업",84100,-100,-0.12,9.251e+11
"401","011390","부산산업","KOSPI","비금속광물",120500,-1000,-0.82,1.27248e+11
"402","005030","부산주공","KOSPI","운수장비",605,-8,-1.31,34393957785
"403","002070","비비안","KOSPI","섬유의복",3000,-65,-2.12,89381970000
"404","100220","비상교육","KOSPI","서비스업",8600,-160,-1.83,111771972600
"405","030790","비케이탑스","KOSPI","서비스업",2870,-245,-7.87,43328562200
"406","005180","빙그레","KOSPI","음식료품",55900,-600,-1.06,550684371900
"407","003960","사조대림","KOSPI","음식료품",28000,-1000,-3.45,256605076000
"408","008040","사조동아원","KOSPI","음식료품",1255,-5,-0.4,177136473000
"409","007160","사조산업","KOSPI","농업, 임업 및 어업",48000,-50,-0.1,2.4e+11
"410","014710","사조씨푸드","KOSPI","음식료품",5220,-20,-0.38,89880794460
"411","006090","사조오양","KOSPI","음식료품",9660,-90,-0.92,91023658740
"412","001470","삼부토건","KOSPI","건설업",2060,-30,-1.44,283365914140
"413","006400","삼성SDI","KOSPI","전기전자",732000,1000,0.14,50335635960000
"414","006405","삼성SDI우","KOSPI","전기전자",369000,-3000,-0.81,597003624000
"415","006660","삼성공조","KOSPI","운수장비",15950,-150,-0.93,129614708300
"416","028260","삼성물산","KOSPI","유통업",116500,-500,-0.43,21772344936500
"417","02826K","삼성물산우B","KOSPI","유통업",110000,-1500,-1.35,179016750000
"418","207940","삼성바이오로직스","KOSPI","의약품",874000,0,0,5.782821e+13
"419","032830","삼성생명","KOSPI","보험",68000,-500,-0.73,1.36e+13
"420","018260","삼성에스디에스","KOSPI","서비스업",156000,-3000,-1.89,12070936800000
"421","028050","삼성엔지니어링","KOSPI","서비스업",24100,-500,-2.03,4.7236e+12
"422","009150","삼성전기","KOSPI","전기전자",159500,-3000,-1.85,11913644512000
"423","009155","삼성전기우","KOSPI","전기전자",94000,-800,-0.84,273256496000
"424","005930","삼성전자","KOSPI","전기전자",70400,-1100,-1.54,420272691520000
"425","005935","삼성전자우","KOSPI","전기전자",66200,0,0,54475099540000
"426","001360","삼성제약","KOSPI","의약품",5210,-720,-12.14,349914431590
"427","010140","삼성중공업","KOSPI","운수장비",5990,-130,-2.12,3.7737e+12
"428","010145","삼성중공우","KOSPI","운수장비",251500,-7500,-2.9,28883517500
"429","016360","삼성증권","KOSPI","증권",47000,-350,-0.74,4.1971e+12
"430","068290","삼성출판사","KOSPI","서비스업",34150,-500,-1.44,3.415e+11
"431","029780","삼성카드","KOSPI","기타금융",34250,-350,-1.01,3968167016750
"432","000810","삼성화재","KOSPI","보험",233500,-1500,-0.64,11062024439500
"433","000815","삼성화재우","KOSPI","보험",177000,-1500,-0.84,5.64984e+11
"434","006110","삼아알미늄","KOSPI","철강금속",24200,-400,-1.63,2.662e+11
"435","145990","삼양사","KOSPI","음식료품",70100,600,0.86,722972774900
"436","145995","삼양사우","KOSPI","음식료품",44350,-150,-0.34,16412604500
"437","003230","삼양식품","KOSPI","음식료품",81500,-1700,-2.04,613940722500
"438","002170","삼양통상","KOSPI","기타제조업",63300,-500,-0.78,1.899e+11
"439","272550","삼양패키징","KOSPI","화학",26400,-500,-1.86,375138825600
"440","000070","삼양홀딩스","KOSPI","기타금융",105000,500,0.48,899248455000
"441","000075","삼양홀딩스우","KOSPI","기타금융",68900,-500,-0.72,20949596200
"442","002810","삼영무역","KOSPI","유통업",15700,0,0,289931083600
"443","005680","삼영전자","KOSPI","전기전자",11900,-100,-0.83,2.38e+11
"444","003720","삼영화학","KOSPI","화학",3175,20,0.63,1.0795e+11
"445","023000","삼원강재","KOSPI","운수장비",3255,-5,-0.15,1.302e+11
"446","004380","삼익THK","KOSPI","기계",11700,-250,-2.09,2.457e+11
"447","002450","삼익악기","KOSPI","기타제조업",1800,-20,-1.1,162955647000
"448","004440","삼일씨엔에스","KOSPI","비금속광물",10550,0,0,134322040850
"449","000520","삼일제약","KOSPI","의약품",8120,0,0,109922737960
"450","009770","삼정펄프","KOSPI","종이목재",30100,-100,-0.33,75249127100
"451","005500","삼진제약","KOSPI","의약품",25900,200,0.78,3.6001e+11
"452","004690","삼천리","KOSPI","전기가스업",93200,100,0.11,377928330000
"453","010960","삼호개발","KOSPI","건설업",5100,-20,-0.39,1.275e+11
"454","004450","삼화왕관","KOSPI","기계",43500,200,0.46,93715486500
"455","009470","삼화전기","KOSPI","전기전자",29200,150,0.52,193123544000
"456","011230","삼화전자","KOSPI","전기전자",3850,40,1.05,40263069000
"457","001820","삼화콘덴서","KOSPI","전기전자",55200,-1200,-2.13,5.73804e+11
"458","000390","삼화페인트","KOSPI","화학",9990,-10,-0.1,271762655310
"459","001290","상상인증권","KOSPI","증권",1225,-25,-2,118909689150
"460","041650","상신브레이크","KOSPI","운수장비",4515,0,0,96943596750
"461","075180","새론오토모티브","KOSPI","운수장비",5540,-20,-0.36,1.06368e+11
"462","007540","샘표","KOSPI","기타금융",43900,-200,-0.45,126247620000
"463","248170","샘표식품","KOSPI","음식료품",46050,-150,-0.32,210369570300
"464","007860","서연","KOSPI","기타금융",15850,-150,-0.94,372155527400
"465","200880","서연이화","KOSPI","운수장비",7630,-20,-0.26,206226974310
"466","017390","서울가스","KOSPI","전기가스업",164500,-1000,-0.6,8.225e+11
"467","004410","서울식품","KOSPI","음식료품",328,-5,-1.5,121331771992
"468","004415","서울식품우","KOSPI","음식료품",4410,-90,-2,9810045000
"469","021050","서원","KOSPI","철강금속",2085,-60,-2.8,98984520150
"470","008490","서흥","KOSPI","화학",47750,100,0.21,552425145750
"471","007610","선도전기","KOSPI","전기전자",4375,-90,-2.02,7.875e+10
"472","136490","선진","KOSPI","음식료품",12900,-200,-1.53,306756891600
"473","014910","성문전자","KOSPI","전기전자",2715,-25,-0.91,52906816755
"474","014915","성문전자우","KOSPI","전기전자",9150,-230,-2.45,5.49e+09
"475","003080","성보화학","KOSPI","화학",4360,-35,-0.8,87287200000
"476","004980","성신양회","KOSPI","비금속광물",11950,150,1.27,292967072350
"477","004985","성신양회우","KOSPI","비금속광물",15600,-200,-1.27,11476062000
"478","011300","성안","KOSPI","섬유의복",787,0,0,44747135820
"479","000180","성창기업지주","KOSPI","서비스업",2530,-30,-1.17,176471548000
"480","002420","세기상사","KOSPI","서비스업",6160,0,0,25107667200
"481","004360","세방","KOSPI","운수창고업",12450,-100,-0.8,240393190500
"482","004365","세방우","KOSPI","운수창고업",7100,-40,-0.56,26193675000
"483","004490","세방전지","KOSPI","전기전자",80100,-1100,-1.35,1.1214e+12
"484","001430","세아베스틸","KOSPI","철강금속",21550,-750,-3.36,772828664450
"485","306200","세아제강","KOSPI","철강금속",1e+05,-2000,-1.96,2.8363e+11
"486","003030","세아제강지주","KOSPI","기타금융",119500,0,0,494928011500
"487","019440","세아특수강","KOSPI","철강금속",15850,-150,-0.94,135834500000
"488","058650","세아홀딩스","KOSPI","철강금속",111500,-3500,-3.04,4.46e+11
"489","013000","세우글로벌","KOSPI","유통업",2625,-5,-0.19,75350706375
"490","091090","세원이앤씨","KOSPI","기계",1140,10,0.88,165881503740
"491","021820","세원정공","KOSPI","운수장비",8090,0,0,8.09e+10
"492","067830","세이브존I&C","KOSPI","유통업",3190,-10,-0.31,130920455050
"493","033530","세종공업","KOSPI","운수장비",10650,-250,-2.29,296293234650
"494","075580","세진중공업","KOSPI","운수장비",6510,-150,-2.25,370089958560
"495","027970","세하","KOSPI","종이목재",1840,-30,-1.6,105915914480
"496","308170","센트랄모텍","KOSPI","운수장비",28850,-1000,-3.35,248398500000
"497","012600","센트럴인사이트","KOSPI","기계",2490,0,0,33838831080
"498","068270","셀트리온","KOSPI","의약품",210000,3500,1.69,28966290360000
"499","336370","솔루스첨단소재","KOSPI","전기전자",82700,1100,1.35,2529772986600
"500","33637K","솔루스첨단소재1우","KOSPI","전기전자",21400,0,0,157640960000
"501","33637L","솔루스첨단소재2우B","KOSPI","전기전자",29700,-400,-1.33,48887685000
"502","248070","솔루엠","KOSPI","전기전자",26750,-150,-0.56,1337648489250
"503","004430","송원산업","KOSPI","화학",17450,-150,-0.85,4.188e+11
"504","017550","수산중공업","KOSPI","기계",2590,-70,-2.63,139821572170
"505","053210","스카이라이프","KOSPI","서비스업",9980,-120,-1.19,477263220680
"506","134790","시디즈","KOSPI","기타제조업",66600,0,0,1.332e+11
"507","016590","신대양제지","KOSPI","종이목재",88900,1000,1.14,358247619800
"508","029530","신도리코","KOSPI","전기전자",33100,200,0.61,333648959900
"509","004970","신라교역","KOSPI","농업, 임업 및 어업",12300,-100,-0.81,1.968e+11
"510","011930","신성이엔지","KOSPI","전기전자",2300,-30,-1.29,469252345700
"511","005390","신성통상","KOSPI","유통업",3485,-125,-3.46,500823739150
"512","004170","신세계","KOSPI","유통업",238000,500,0.21,2343153078000
"513","035510","신세계 I&C","KOSPI","서비스업",193000,-8000,-3.98,3.3196e+11
"514","034300","신세계건설","KOSPI","건설업",38750,-200,-0.51,1.55e+11
"515","031430","신세계인터내셔날","KOSPI","유통업",165000,-500,-0.3,1.1781e+12
"516","031440","신세계푸드","KOSPI","서비스업",88000,-2900,-3.19,340778240000
"517","006880","신송홀딩스","KOSPI","유통업",5560,20,0.36,65768450480
"518","005800","신영와코루","KOSPI","섬유의복",116000,500,0.43,1.044e+11
"519","001720","신영증권","KOSPI","증권",62500,-300,-0.48,586639812500
"520","001725","신영증권우","KOSPI","증권",62700,-600,-0.95,442270940100
"521","009270","신원","KOSPI","섬유의복",2990,-100,-3.24,285750750870
"522","009275","신원우","KOSPI","섬유의복",48050,550,1.16,4360057000
"523","002700","신일전자","KOSPI","유통업",1930,-20,-1.03,137121715530
"524","019170","신풍제약","KOSPI","의약품",50800,-500,-0.97,2691637492000
"525","019175","신풍제약우","KOSPI","의약품",66800,-300,-0.45,1.4696e+11
"526","002870","신풍제지","KOSPI","종이목재",2555,-25,-0.97,89319478500
"527","293940","신한알파리츠","KOSPI","서비스업",7960,-40,-0.5,416547779080
"528","055550","신한지주","KOSPI","기타금융",37850,-350,-0.92,19553293118900
"529","004080","신흥","KOSPI","유통업",16050,50,0.31,1.52475e+11
"530","102280","쌍방울","KOSPI","섬유의복",711,-12,-1.66,186703003719
"531","003410","쌍용C&E","KOSPI","비금속광물",7970,-60,-0.75,4015760972150
"532","003620","쌍용차","KOSPI","운수장비",2770,0,0,415056805540
"533","004770","써니전자","KOSPI","전기전자",3390,-160,-4.51,118124587290
"534","015540","쎌마테라퓨틱스","KOSPI","서비스업",6410,0,0,86229499400
"535","004920","씨아이테크","KOSPI","기타제조업",970,-3,-0.31,38753167430
"536","112610","씨에스윈드","KOSPI","기계",70100,400,0.57,2956215350300
"537","008700","아남전자","KOSPI","전기전자",2340,-40,-1.68,180472078800
"538","002790","아모레G","KOSPI","화학",50000,-1000,-1.96,4.122909e+12
"539","00279K","아모레G3우(전환)","KOSPI","화학",38200,-550,-1.42,270922040000
"540","002795","아모레G우","KOSPI","화학",18400,-150,-0.81,118565368000
"541","090430","아모레퍼시픽","KOSPI","화학",189000,-1500,-0.79,11055131451000
"542","090435","아모레퍼시픽우","KOSPI","화학",73200,-1000,-1.35,772833156000
"543","002030","아세아","KOSPI","서비스업",125500,0,0,274973512000
"544","183190","아세아시멘트","KOSPI","비금속광물",143500,2000,1.41,559048591500
"545","002310","아세아제지","KOSPI","종이목재",46700,100,0.21,418268643400
"546","012170","아센디오","KOSPI","서비스업",2840,-95,-3.24,180366116640
"547","267850","아시아나IDT","KOSPI","서비스업",19900,-350,-1.73,2.2089e+11
"548","020560","아시아나항공","KOSPI","운수창고업",21750,-650,-2.9,1618455867000
"549","122900","아이마켓코리아","KOSPI","유통업",11050,150,1.38,369388682000
"550","010780","아이에스동서","KOSPI","비금속광물",46100,-650,-1.39,1424149136600
"551","139990","아주스틸","KOSPI","철강금속",18050,-100,-0.55,477462011450
"552","001780","알루코","KOSPI","철강금속",3950,-40,-1,354675366400
"553","018250","애경산업","KOSPI","화학",22000,-250,-1.12,581018570000
"554","161000","애경유화","KOSPI","화학",13500,-550,-3.91,4.3254e+11
"555","011090","에넥스","KOSPI","기타제조업",2705,130,5.05,162277388905
"556","137310","에스디바이오센서","KOSPI","의료정밀",49850,2000,4.18,5148076947050
"557","005850","에스엘","KOSPI","운수장비",34000,1550,4.78,1638911418000
